date,code,company,businessViews,secondaryTags,fallbackFlags,readDecision,score,evidenceLevel,numbers,businessAction,followTarget,title,url,announcementId,hasText,textChars,evidenceSnippet
2026-06-12,301357,北方长龙,资本运作、风险沟通,并购重组、监管问询,数字异常事项、关联交易/复杂交易,必须精读,100,PDF正文数字已核验,80%、50%、20%、60%、25%、51%,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,中审众环会计师事务所（特殊普通合伙）关于对北方长龙新材料技术股份有限公司的重组问询函的回复,https://static.cninfo.com.cn/finalpage/2026-06-12/1225366237.PDF,1225366237,是,17515,关于对北方长龙新材料技术股份有限公司的重组问询函的回复众环专字(2026)0800072号1关于对北方长龙新材料技术股份有限公司的重组问询函的回复众环专字(2026)0800072号深圳证券 / 关于对北方长龙新材料技术股份有限公司的重组问询函的回复众环专字(2026)0800072号1关于对北方长龙新材料技术股份有限公司的重组问询函的回复众环专字(2026)0800072号深圳证券交易所
2026-06-13,000516,国际医学,资本运作、风险沟通,定增/再融资、监管问询,长文档待精读、数字异常事项、关联交易/复杂交易,必须精读,100,PDF正文数字已核验,12日、6.57%、9.55%、9.45%、6.59%、67.95%、66.29%、67.36%,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,会计师关于西安国际医学投资股份有限公司申请向特定对象发行股票的审核问询函的回复,https://static.cninfo.com.cn/finalpage/2026-06-13/1225366927.PDF,1225366927,是,64580,2-1关于西安国际医学投资股份有限公司申请向特定对象发行股票的审核问询函的回复中审亚太审字(2026)008702号深圳证券交易所：2026年5月12日，深圳证券交易所上市审核中心出具了《西安国际医学投资 / 2-1关于西安国际医学投资股份有限公司申请向特定对象发行股票的审核问询函的回复中审亚太审字(2026)008702号深圳证券交易所：2026年5月12日，深圳证券交易所上市审核中心出具了《西安国际医学投资股份
2026-06-13,000516,国际医学,资本运作、风险沟通,定增/再融资、监管问询,长文档待精读、数字异常事项、关联交易/复杂交易,必须精读,100,PDF正文数字已核验,6.57%、9.55%、9.45%、6.59%、67.95%、66.29%、67.36%、68.80%,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,关于西安国际医学投资股份有限公司申请向特定对象发行股票的审核问询函的回复,https://static.cninfo.com.cn/finalpage/2026-06-13/1225366930.PDF,1225366930,是,72549,关于西安国际医学投资股份有限公司申请向特定对象发行股票的审核问询函的回复保荐人（主承销商）（中国（上海）自由贸易试验区商城路618号）二〇二六年六月1-1深圳证券交易所：贵所印发的《关于西安国际医学 / 关于西安国际医学投资股份有限公司申请向特定对象发行股票的审核问询函的回复保荐人（主承销商）（中国（上海）自由贸易试验区商城路618号）二〇二六年六月1-1深圳证券交易所：贵所印发的《关于西安国际医学投资
2026-06-13,000516,国际医学,资本运作、资金与财务,募投/补流、关联资金,长文档待精读、数字异常事项、关联交易/复杂交易、低价值固定披露,必须精读,100,PDF正文数字已核验,6.57%、9.55%、9.45%、6.59%、67.95%、66.29%、67.36%、68.80%,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,补充法律意见书（一）,https://static.cninfo.com.cn/finalpage/2026-06-13/1225366931.PDF,1225366931,是,53659,、发行人的环境保护和执行产品质量、技术等标准..............45十八、发行人募集资金的运用....................................45十九、发行人业务发展目标..................... / ........................................30九、关联交易与同业竞争........................................30十、发行人的主要财产.................
2026-06-13,688167,炬光科技,股东服务、治理关系,减持、董监高变动,数字异常事项、关联交易/复杂交易,必须精读,100,PDF正文数字已核验,"0.0285%、0.0383%、0.0200%、0.0071%、0.0096%、0.0153%、5%、37,161股",跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,西安炬光科技股份有限公司股东、董事、高级管理人员减持股份结果公告,https://static.cninfo.com.cn/finalpage/2026-06-13/1225369830.PDF,1225369830,是,3524,简称：炬光科技公告编号：2026-048西安炬光科技股份有限公司股东、董事、高级管理人员减持股份结果公告本公司董事会、全体董事及相关股东保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律 / 8167证券简称：炬光科技公告编号：2026-048西安炬光科技股份有限公司股东、董事、高级管理人员减持股份结果公告本公司董事会、全体董事及相关股东保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担
2026-06-12,301357,北方长龙,资本运作、风险沟通,并购重组、监管问询,长文档待精读、数字异常事项、关联交易/复杂交易,必须精读,99,PDF正文数字已核验,12日、3家、105.37%,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,江苏天健华辰资产评估有限公司关于对北方长龙新材料技术股份有限公司的并购重组问询函的回复,https://static.cninfo.com.cn/finalpage/2026-06-12/1225366235.PDF,1225366235,是,95269,1江苏天健华辰资产评估有限公司关于深圳证券交易所《关于对北方长龙新材料技术股份有限公司的重组问询函》之专项核查意见深圳证券交易所：江苏天健华辰资产评估有限公司（以下简称“天健华辰”）接受北方长龙新材料技术股份有限公司（以下简称“北方长龙”） / 苏天健华辰资产评估有限公司关于深圳证券交易所《关于对北方长龙新材料技术股份有限公司的重组问询函》之专项核查意见深圳证券交易所：江苏天健华辰资产评估有限公司（以下简称“天健华辰”）接受北方长龙新材料技术股份有限公司（以下简称“北方长龙”）委托，
2026-06-12,603139,康惠股份,激励与员工、经营与产业,股权激励、对外投资,数字异常事项,必须精读,89,PDF正文数字已核验,"14,000万元、9,100万元、65%、4,900万元、35%、100%、44.36%、42.68%",跟踪授予、归属、行权、员工账户、行权资金和股份支付费用。,董秘办 / 人力资源 / 财务负责人 / 激励对象服务团队,康惠股份2026年第三次临时股东会会议资料,https://static.cninfo.com.cn/finalpage/2026-06-12/1225364338.PDF,1225364338,是,7634,设立控股子公司的议案....................4议案二关于《公司2026年限制性股票激励计划（草案）》及其摘要的议案...9议案三关于《公司2026年限制性股票激励计划实施考核管理办法》的议案..10议案四关于提请股东会授权董事会办 / 26年第三次临时股东会会议议案..................4议案一关于全资子公司对外投资设立控股子公司的议案....................4议案二关于《公司2026年限制性股票激励计划（草案）》及其摘要的议案...9议案三关于
2026-06-12,301357,北方长龙,资本运作,并购重组,长文档待精读、数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,51%、51.00%、31日,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,重大资产重组报告书(草案)摘要（修订稿）,https://static.cninfo.com.cn/finalpage/2026-06-12/1225366241.PDF,1225366241,是,46788,01357.SZ股票简称：北方长龙上市地点：深圳证券交易所北方长龙新材料技术股份有限公司重大资产购买报告书（草案）摘要（修订稿）交易类型交易对方支付现金购买资产李英顺、赵建喆、王德彪、杭州雅琪格投资管理合伙企业（有限合伙）、兵景智造领航（厦门） / 1声明本部分所述词语或简称与本报告书及摘要“释义”所述词语或简称具有相同含义。本重大资产重组报告书摘要的目的仅为向公众提供有关本次重组的简要情况，并不包括重大资产重组报告书全文的各部分内容。重大资产重组报告书全文同时刊载于巨潮资讯网（htt
2026-06-13,000516,国际医学,资本运作,募投/补流,长文档待精读、数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,80%、30%、63.28%、9.92%、26.80%、100.00%、69.89%、22.43%,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,募集说明书（申报稿）,https://static.cninfo.com.cn/finalpage/2026-06-13/1225366932.PDF,1225366932,是,72890,"申购报价情况及竞价结果，与保荐人（主承销商）协商确定。4、本次向特定对象发行股票数量按照募集资金总额除以最终询价确定的发行价格确定，同时不超过本次发行前公司总股本的30%，即不超过671,669,025股（含本数）。最终发行数量将在本次发行获得"
2026-06-13,600302,标准股份,治理关系,董监高变动,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,50%、20%、40%、10%、30%、80%、25%,更新关键联系人，关注治理结构、章程制度和后续资本市场沟通口径。,董秘办 / 证券事务代表 / 财务负责人 / 管理层,标准股份董事、高级管理人员薪酬管理制度（2026年6月制定）,https://static.cninfo.com.cn/finalpage/2026-06-13/1225368077.PDF,1225368077,是,4855,1西安标准工业股份有限公司董事、高级管理人员薪酬管理制度（2026年6月制定）第一章总则第一条目的为完善西安标准工业股份有限公司（以下简称“公司”）董事、高级管理人员薪酬激励与约束机制，充分调
