date,code,company,businessViews,secondaryTags,fallbackFlags,readDecision,score,evidenceLevel,numbers,businessAction,followTarget,title,url,announcementId,hasText,textChars,evidenceSnippet
2026-07-18,003009,中天火箭,资本运作、资金与财务,募投/补流、关联资金,数字异常事项、关联交易/复杂交易,必须精读,100,PDF正文数字已核验,56.4202%、41.1426%、15.2776%、6.0458%、4.3532%、1.6926%、99.9301%、0.0556%,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,陕西中天火箭技术股份有限公司2026年第二次临时股东会会议决议公告,https://static.cninfo.com.cn/finalpage/2026-07-18/1225429599.PDF,1225429599,是,2015,"议案采用现场投票表决与网络投票相结合的方式，对以下议案进行了表决：议案1.00《关于部分募集资金投资项目结项并将节余募集资金永久补充流动资金的议案》审议结果：通过总表决情况（出席会议所有股东）：同意反对弃权（股）比例（%）（股）比例（%）（股） / 1,6480.5186%13,3000.1336%议案2.00《关于调整2026年度日常关联交易预计事项的议案》审议结果：通过总表决情况（出席会议的非关联股东）：同意反对弃权（股）比例（%）（股）比例（%）（股）比例（%）1,670,51196"
2026-07-18,000564,供销大集,经营与产业,对外投资,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,70%、30%、55.465%、37.799%、6.736%、100%,跟踪产业扩张、重大合同、对外投资、子公司变化和经营现金流影响。,董秘办 / 业务负责人 / 财务负责人,关于与关联方共同投资设立控股子公司的公告,https://static.cninfo.com.cn/finalpage/2026-07-18/1225430759.PDF,1225430759,是,6337,64股票简称：供销大集公告编号：2026-046供销大集集团股份有限公司关于与关联方共同投资设立控股子公司的公告本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。一、概述为推进地下人防智慧商业街区业务
2026-07-18,688314,康拓医疗,股东服务,权益变动,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,1%、53.67%、52.80%、5%、0.88%,跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,西安康拓医疗技术股份有限公司关于公司股东权益变动触及1%刻度的提示性公告,https://static.cninfo.com.cn/finalpage/2026-07-18/1225429299.PDF,1225429299,是,1893,14证券简称：康拓医疗公告编号：2026-034西安康拓医疗技术股份有限公司关于公司股东权益变动触及1%刻度的提示性公告重要内容提示：权益变动方向比例增加□比例减少☑权益变动前合计比例53.67%权益变动后合计比例52.80%本次变动是否违反已
2026-07-18,688333,铂力特,资金与财务,关联资金,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,12.38%、1%、01BP,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,西安铂力特增材技术股份有限公司关联交易公告,https://static.cninfo.com.cn/finalpage/2026-07-18/1225430510.PDF,1225430510,是,2630,码：688333证券简称：铂力特公告编号：2026-034西安铂力特增材技术股份有限公司关联交易公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律责任。重要内容提示
2026-07-18,600456,宝钛股份,资本运作、资金与财务,募投/补流、现金管理,关联交易/复杂交易,必须精读,71,PDF正文已命中,,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,宝鸡钛业股份有限公司关于使用部分闲置募集资金进行现金管理的公告,https://static.cninfo.com.cn/finalpage/2026-07-18/1225429276.PDF,1225429276,是,3439,26-029债券代码：110101债券简称：宝钛转债宝鸡钛业股份有限公司关于使用部分闲置募集资金进行现金管理的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。重 / 债券代码：110101债券简称：宝钛转债宝鸡钛业股份有限公司关于使用部分闲置募集资金进行现金管理的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。重要内容提示：
2026-07-18,600456,宝钛股份,资本运作、资金与财务,募投/补流、现金管理,关联交易/复杂交易,必须精读,71,PDF正文已命中,,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,西部证券股份有限公司关于宝鸡钛业股份有限公司使用部分闲置募集资金进行现金管理的核查意见,https://static.cninfo.com.cn/finalpage/2026-07-18/1225429269.PDF,1225429269,是,2960,西部证券股份有限公司关于宝鸡钛业股份有限公司使用部分闲置募集资金进行现金管理的核查意见西部证券股份有限公司（以下简称“西部证券”或“保荐机构”）作为宝鸡钛业股份有限公司（以下简称“宝钛股份”或“公司”）持续督导的 / 西部证券股份有限公司关于宝鸡钛业股份有限公司使用部分闲置募集资金进行现金管理的核查意见西部证券股份有限公司（以下简称“西部证券”或“保荐机构”）作为宝鸡钛业股份有限公司（以下简称“宝钛股份”或“公司”）持续督导的保荐机构，根
2026-07-17,301517,陕西华达,治理关系,董监高变动,数字异常事项、关联交易/复杂交易,必须精读,67,PDF正文数字已核验,5%,更新关键联系人，关注治理结构、章程制度和后续资本市场沟通口径。,董秘办 / 证券事务代表 / 财务负责人 / 管理层,关于选举董事长、调整董事会专门委员会成员的公告,https://static.cninfo.com.cn/finalpage/2026-07-17/1225430206.PDF,1225430206,是,1220,301517证券简称：陕西华达公告编号：2026-026陕西华达科技股份有限公司关于选举董事长、调整董事会专门委员会成员的公告一、选举董事长的情况公司于2026年7月17日召开第五届董事会第十八次会议，审议通过了《关于选举公司第五届董事会董事
2026-07-17,600706,曲江文旅,未归类,,未覆盖高价值事项、数字异常事项,必须精读,57,PDF正文数字已核验,26.02%、1.51%、0.39%、75%,保留底稿，结合公告原文判断是否进入正式早报。,董秘办,西安曲江文化旅游股份有限公司关于控股股东所持部分股份拟被拍卖的提示性公告,https://static.cninfo.com.cn/finalpage/2026-07-17/1225428434.PDF,1225428434,是,1264,"限公司（以下简称：旅游投资集团）持有公司股份数量为66,357,732股，占公司总股本的26.02%注1。本次拟被拍卖的标的为旅游投资集团所持有的公司无限售条件流通股1,000,000股，占其持股数量比例为1.51%，占公司总股本的0.39%。目前 / 的标的为旅游投资集团所持有的公司无限售条件流通股1,000,000股，占其持股数量比例为1.51%，占公司总股本的0.39%。目前该部分股份处于冻结状态。●本次股份拟被拍卖事项不会影响公司的生产经营，也不会导致公司控股股东及实控人发生变更。●旅游"
2026-07-18,600248,陕建股份,未归类,,未覆盖高价值事项、数字异常事项,必须精读,57,PDF正文数字已核验,952.85亿元、5亿元,保留底稿，结合公告原文判断是否进入正式早报。,董秘办,陕西建工集团股份有限公司2026年1-6月经营情况简报,https://static.cninfo.com.cn/finalpage/2026-07-18/1225429342.PDF,1225429342,是,707,年1月至6月，陕西建工集团股份有限公司及下属子公司累计新签合同1065个，新签合同金额为952.85亿元。二、4-6月新签较大合同情况2026年4月至6月，新签单笔合同金额在5亿元人民币以上的较大施工项目合同情况如下：序号合同签订主体项目（合同）名称合 / 月，陕西建工集团股份有限公司及下属子公司累计新签合同1065个，新签合同金额为952.85亿元。二、4-6月新签较大合同情况2026年4月至6月，新签单笔合同金额在5亿元人民币以上的较大施工项目合同情况如下：序号合同签订主体项目（合同）名称合
2026-07-18,003009,中天火箭,未归类,,未覆盖高价值事项、长文档待精读、数字异常事项、关联交易/复杂交易、低价值固定披露,必须精读,53,PDF正文数字已核验,56.4202%、41.1426%、15.2776%、6.0458%、4.3532%、1.6926%、99.9301%、0.0556%,保留底稿，结合公告原文判断是否进入正式早报。,董秘办,陕西海普睿诚律师事务所关于陕西中天火箭技术股份有限公司2026年第二次临时股东会的法律意见书,https://static.cninfo.com.cn/finalpage/2026-07-18/1225429600.PDF,1225429600,是,3912,"过现场和网络投票的股东347人，代表股份92,933,955股，占公司有表决权股份总数的56.4202%。其中：通过现场投票的股东4人，代表股份67,769,071股，占公司有表决权股份总数的41.1426%。通过网络投票的股东343人，代表股份25, / 。其中：通过现场投票的股东4人，代表股份67,769,071股，占公司有表决权股份总数的41.1426%。通过网络投票的股东343人，代表股份25,164,884股，占公司有表决权股份总数的15.2776%。通过现场和网络投票的中小股东344人，代表股"
