date,code,company,businessViews,secondaryTags,fallbackFlags,readDecision,score,evidenceLevel,numbers,businessAction,followTarget,title,url,announcementId,hasText,textChars,evidenceSnippet
2026-07-07,688102,斯瑞新材,激励与员工,股权激励、授予/归属,数字异常事项、关联交易/复杂交易,必须精读,85,PDF正文数字已核验,12个月、24个月、50%、48个月、35%、26%、82%、58%,跟踪授予、归属、行权、员工账户、行权资金和股份支付费用。,董秘办 / 人力资源 / 财务负责人 / 激励对象服务团队,关于2026年股票期权与限制性股票激励计划之股票期权首次授予登记完成的公告,https://static.cninfo.com.cn/finalpage/2026-07-07/1225411478.PDF,1225411478,是,6463,称：斯瑞新材公告编号：2026-044陕西斯瑞新材料股份有限公司关于2026年股票期权与限制性股票激励计划之股票期权首次授予登记完成的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和 / 02证券简称：斯瑞新材公告编号：2026-044陕西斯瑞新材料股份有限公司关于2026年股票期权与限制性股票激励计划之股票期权首次授予登记完成的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实
2026-07-07,003009,中天火箭,股东服务,权益变动,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,"5%、1%、3日、156,100股、640,000股、176,900股、973,000股、9日",跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,陕西中天火箭技术股份有限公司关于持股5%以上股东及其一致行动人持股比例变动触及1%整数倍的公告,https://static.cninfo.com.cn/finalpage/2026-07-07/1225412510.PDF,1225412510,是,2127,公告编号：2026-066陕西中天火箭技术股份有限公司关于持股5%以上股东及其一致行动人持股比例变动触及1%整数倍的公告陕西电器研究所、国华军民融合产业发展基金（有限合伙）及陕西航天科技集团有限公司保证向本公司提供的信息内容真实、准确、完整，没 / ：中天火箭公告编号：2026-066陕西中天火箭技术股份有限公司关于持股5%以上股东及其一致行动人持股比例变动触及1%整数倍的公告陕西电器研究所、国华军民融合产业发展基金（有限合伙）及陕西航天科技集团有限公司保证向本公司提供的信息内容真实、准确
2026-07-07,600707,彩虹股份,资本运作,并购重组,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,"33.4204%、62.4019%、95.8224%、28日、27日、人民币100,000万元、65,000万元、70,000万元",跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,彩虹股份关于收购控股子公司少数股东股权的公告,https://static.cninfo.com.cn/finalpage/2026-07-07/1225412189.PDF,1225412189,是,8277,600707证券简称：彩虹股份公告编号：临2026-034号彩虹显示器件股份有限公司关于收购控股子公司少数股东股权的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法
2026-07-07,600707,彩虹股份,资金与财务,关联资金,数字异常事项、关联交易/复杂交易、低价值固定披露,必须精读,77,PDF正文数字已核验,33.4204%、8.3551%、13.4967%、11.5686%、62.4019%、95.8224%,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,彩虹股份董事会决议公告,https://static.cninfo.com.cn/finalpage/2026-07-07/1225412188.PDF,1225412188,是,1532,上市规则》及《公司章程》相关规定，本次股权收购事项无须提交股东会批准。本次股权收购不涉及关联交易，也不构成《上市公司重大资产重组管理办法》规定的重大资产重组事项。具体内容详见在上海证券交易所网站（www.sse.com.cn）披露的《彩虹股份关
2026-07-07,600707,彩虹股份,风险沟通,异常波动,数字异常事项、关联交易/复杂交易,必须精读,67,PDF正文数字已核验,20%,跟踪监管进展、交易风险、诉讼债务、非标意见和客户风险沟通。,董秘办 / 合规风控 / 控股股东 / 财务负责人,彩虹股份股票交易异常波动公告,https://static.cninfo.com.cn/finalpage/2026-07-07/1225412187.PDF,1225412187,是,1363,600707证券简称：彩虹股份编号：临2026-035号彩虹显示器件股份有限公司股票交易异常波动公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。重要内容提示：●
2026-07-07,600665,天地源,风险沟通,诉讼仲裁,数字异常事项,建议精读,65,PDF正文数字已核验,20%、10%,跟踪监管进展、交易风险、诉讼债务、非标意见和客户风险沟通。,董秘办 / 合规风控 / 控股股东 / 财务负责人,天地源股份有限公司关于诉讼进展的公告,https://static.cninfo.com.cn/finalpage/2026-07-07/1225412199.PDF,1225412199,是,4803,69债券简称：25天地二债券代码：259414债券简称：25天地三天地源股份有限公司关于诉讼进展的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。重要
2026-07-06,600928,西安银行,业绩与分红,分红/权益分派,数字异常事项,建议精读,65,PDF正文数字已核验,"0.1元、4,444,444,445股、444,444,444.50元、20%、50%、10%",跟踪业绩压力、分红实施、投资者沟通和市值管理叙事。,董秘办 / 投资者关系 / 财务负责人,西安银行股份有限公司2025年度权益分派实施公告,https://static.cninfo.com.cn/finalpage/2026-07-06/1225410292.PDF,1225410292,是,2433,00928证券简称：西安银行公告编号：2026-021西安银行股份有限公司2025年年度权益分派实施公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。重要内容提示
2026-07-06,920576,天力复合,业绩与分红,分红/权益分派,数字异常事项,建议精读,55,PDF正文数字已核验,10%,跟踪业绩压力、分红实施、投资者沟通和市值管理叙事。,董秘办 / 投资者关系 / 财务负责人,2025年年度权益分派实施公告,https://static.cninfo.com.cn/finalpage/2026-07-06/1225411755.PDF,1225411755,是,1221,券简称：天力复合公告编号：2026-043西安天力金属复合材料股份有限公司2025年年度权益分派实施公告本公司及董事会全体成员保证公告内容的真实、准确和完整，没有虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带
2026-07-07,600302,标准股份,治理关系,董监高变动、章程治理,常规底稿,建议精读,43,PDF正文已命中,,更新关键联系人，关注治理结构、章程制度和后续资本市场沟通口径。,董秘办 / 证券事务代表 / 财务负责人 / 管理层,标准股份关于董事会延期换届及部分独立董事任期届满的提示性公告,https://static.cninfo.com.cn/finalpage/2026-07-07/1225410546.PDF,1225410546,是,767,302证券简称：ST标准公告编号：2026-034西安标准工业股份有限公司关于董事会延期换届及部分独立董事任期届满的提示性公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性 / 简称：ST标准公告编号：2026-034西安标准工业股份有限公司关于董事会延期换届及部分独立董事任期届满的提示性公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。
2026-07-07,601225,陕西煤业,未归类,,关联交易/复杂交易,底稿保留,23,PDF已抽取待核,,保留底稿，结合公告原文判断是否进入正式早报。,董秘办,陕西煤业股份有限公司2026年6月主要运营数据公告,https://static.cninfo.com.cn/finalpage/2026-07-07/1225410544.PDF,1225410544,是,523,
