date,code,company,businessViews,secondaryTags,fallbackFlags,readDecision,score,evidenceLevel,numbers,businessAction,followTarget,title,url,announcementId,hasText,textChars,evidenceSnippet
2026-07-15,688101,三达膜,股东服务、治理关系,减持、董监高变动,数字异常事项、关联交易/复杂交易,必须精读,100,PDF正文数字已核验,"0.27%、0.07%、5%、880,000股、220,000股、18.21元/股、3,895,803.12元、660,000股",跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,关于董事、高级管理人员集中竞价减持股份结果公告,https://static.cninfo.com.cn/finalpage/2026-07-15/1225425009.PDF,1225425009,是,1298,三达膜公告编号：2026-037三达膜环境技术股份有限公司关于董事、高级管理人员集中竞价减持股份结果公告本公司董事会、全体董事及相关股东保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律 / 88101证券简称：三达膜公告编号：2026-037三达膜环境技术股份有限公司关于董事、高级管理人员集中竞价减持股份结果公告本公司董事会、全体董事及相关股东保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性
2026-07-15,002864,盘龙药业,股东服务、激励与员工,权益变动、作废/回购注销,数字异常事项、关联交易/复杂交易,必须精读,100,PDF正文数字已核验,1%、5%、34.99%、35.37%、1.06%、0.3748%、8.75%、8.84%,跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,关于控股股东、实际控制人持股比例因公司回购注销被动增加触及1%及5%整数倍的公告,https://static.cninfo.com.cn/finalpage/2026-07-15/1225424982.PDF,1225424982,是,1882,：盘龙药业公告编号：2026-041陕西盘龙药业集团股份有限公司关于控股股东、实际控制人持股比例因公司回购注销被动增加触及1%及5%整数倍的公告本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。陕西盘 / 编号：2026-041陕西盘龙药业集团股份有限公司关于控股股东、实际控制人持股比例因公司回购注销被动增加触及1%及5%整数倍的公告本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。陕西盘龙药业集团股份
2026-07-14,600984,建设机械,风险沟通、业绩与分红,监管问询、定期报告,长文档待精读、数字异常事项,必须精读,89,PDF正文数字已核验,70%、10.85%、14.03%、16.33%、6.17%、9.61%、50.54%、50.31%,跟踪监管进展、交易风险、诉讼债务、非标意见和客户风险沟通。,董秘办 / 合规风控 / 控股股东 / 财务负责人,建设机械关于上海证券交易所对公司2025年年度报告信息披露监管问询函的回复公告,https://static.cninfo.com.cn/finalpage/2026-07-14/1225421602.PDF,1225421602,是,89175,6-034陕西建设机械股份有限公司关于上海证券交易所对公司2025年年度报告信息披露监管问询函的回复公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。陕西建设机 / 机械公告编号：2026-034陕西建设机械股份有限公司关于上海证券交易所对公司2025年年度报告信息披露监管问询函的回复公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法
2026-07-15,000564,供销大集,股东服务、资金与财务,增持、授信/贷款,关联交易/复杂交易,必须精读,81,PDF正文数字已核验,1.85%,跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,关于股东获得增持贷款承诺函的公告,https://static.cninfo.com.cn/finalpage/2026-07-15/1225424577.PDF,1225424577,是,808,0564股票简称：供销大集公告编号：2026-044供销大集集团股份有限公司关于股东获得增持贷款承诺函的公告本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。一、增持计划的基本情况供销大集集团股份 / 64股票简称：供销大集公告编号：2026-044供销大集集团股份有限公司关于股东获得增持贷款承诺函的公告本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。一、增持计划的基本情况供销大集集团股份有限
2026-07-14,688101,三达膜,风险沟通,异常波动,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,30%、5%、2%,跟踪监管进展、交易风险、诉讼债务、非标意见和客户风险沟通。,董秘办 / 合规风控 / 控股股东 / 财务负责人,股票交易异常波动公告,https://static.cninfo.com.cn/finalpage/2026-07-14/1225421770.PDF,1225421770,是,2030,688101证券简称：三达膜公告编号：2026-036三达膜环境技术股份有限公司股票交易异常波动公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律责任。重要内容提示
2026-07-14,300397,天和防务,资金与财务,担保,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,"100%、22日、15日、人民币160,000万元、70%、人民币4,500万元、人民币154,500万元、人民币1,000万元",跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,关于为全资子公司提供担保的进展公告,https://static.cninfo.com.cn/finalpage/2026-07-14/1225422746.PDF,1225422746,是,2896,简称：天和防务公告编号：2026-040西安天和防务技术股份有限公司关于为全资子公司提供担保的进展公告本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。特别风险提示：截至本公告披露日，西安天和防务
2026-07-14,600665,天地源,资金与财务,关联资金,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,93.30%、100%、6.70%,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,天地源股份有限公司关于在公司并表范围内划转下属公司股权的公告,https://static.cninfo.com.cn/finalpage/2026-07-14/1225421171.PDF,1225421171,是,3938,苏州公司）名下，本次交易完成后，木渎公司不再持有常熟公司和泰州公司股权。本次交易不涉及关联交易，不构成重大资产重组，无需提交股东大会审议。一、本次交易概述（一）基本情况为贯彻落实中共中央、国务院《关于深化国有企业改革的指导意见》相关精神，进一
2026-07-15,300103,达刚控股,风险沟通,债务违约,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,52%、25%,跟踪监管进展、交易风险、诉讼债务、非标意见和客户风险沟通。,董秘办 / 合规风控 / 控股股东 / 财务负责人,关于豁免相关方利息及违约金的公告,https://static.cninfo.com.cn/finalpage/2026-07-15/1225423823.PDF,1225423823,是,4338,3证券简称：达刚控股公告编号：2026-44达刚控股集团股份有限公司关于豁免相关方利息及违约金的公告重要提示：1.为彻底清理达刚控股集团股份有限公司（以下简称“公司”）与西安大可管理咨询合伙企业（有限合伙）（以下简称“西安大可”）股权转让相
2026-07-15,300103,达刚控股,治理关系,章程治理,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,1%、5%、14日,更新关键联系人，关注治理结构、章程制度和后续资本市场沟通口径。,董秘办 / 证券事务代表 / 财务负责人 / 管理层,独立董事候选人声明与承诺(王丽珠),https://static.cninfo.com.cn/finalpage/2026-07-15/1225423827.PDF,1225423827,是,4024,达刚控股集团股份有限公司独立董事候选人声明与承诺声明人王丽珠作为达刚控股集团股份有限公司第六届董事会独立董事候选人，已充分了解并同意由提名人达刚控股集团股份有限公司董事会提名为达刚
2026-07-15,300103,达刚控股,治理关系,章程治理,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,1%、5%、14日,更新关键联系人，关注治理结构、章程制度和后续资本市场沟通口径。,董秘办 / 证券事务代表 / 财务负责人 / 管理层,独立董事候选人声明与承诺(谭秋勤),https://static.cninfo.com.cn/finalpage/2026-07-15/1225423832.PDF,1225423832,是,4070,达刚控股集团股份有限公司独立董事候选人声明与承诺声明人谭秋勤作为达刚控股集团股份有限公司第六届董事会独立董事候选人，已充分了解并同意由提名人达刚控股集团股份有限公司董事会提名为达刚
