date,code,company,businessViews,secondaryTags,fallbackFlags,readDecision,score,evidenceLevel,numbers,businessAction,followTarget,title,url,announcementId,hasText,textChars,evidenceSnippet
2026-07-08,601369,陕鼓动力,股东服务、激励与员工,限售解禁、股权激励、授予/归属,数字异常事项,必须精读,97,PDF正文数字已核验,0.86%、36个月、9.5%、90%、85%、13.34%、178.69%、99.75%,跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,西安陕鼓动力股份有限公司关于2021年限制性股票激励计划首次授予部分第三个解除限售期解除限售条件成就的公告,https://static.cninfo.com.cn/finalpage/2026-07-08/1225413885.PDF,1225413885,是,6177,026-031西安陕鼓动力股份有限公司关于2021年限制性股票激励计划首次授予部分第三个解除限售期解除限售条件成就的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责 / 69证券简称：陕鼓动力公告编号：临2026-031西安陕鼓动力股份有限公司关于2021年限制性股票激励计划首次授予部分第三个解除限售期解除限售条件成就的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容
2026-07-07,688102,斯瑞新材,激励与员工,股权激励、授予/归属,数字异常事项、关联交易/复杂交易,必须精读,85,PDF正文数字已核验,12个月、24个月、50%、48个月、35%、26%、82%、58%,跟踪授予、归属、行权、员工账户、行权资金和股份支付费用。,董秘办 / 人力资源 / 财务负责人 / 激励对象服务团队,关于2026年股票期权与限制性股票激励计划之股票期权首次授予登记完成的公告,https://static.cninfo.com.cn/finalpage/2026-07-07/1225411478.PDF,1225411478,是,6463,称：斯瑞新材公告编号：2026-044陕西斯瑞新材料股份有限公司关于2026年股票期权与限制性股票激励计划之股票期权首次授予登记完成的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和 / 02证券简称：斯瑞新材公告编号：2026-044陕西斯瑞新材料股份有限公司关于2026年股票期权与限制性股票激励计划之股票期权首次授予登记完成的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实
2026-07-07,920519,万德股份,股东服务,增持,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,13.1715%、0.0056%、13.1771%、36.5892%,跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,股东首次增持股份暨增持计划实施进展公告,https://static.cninfo.com.cn/finalpage/2026-07-07/1225413497.PDF,1225413497,是,1085,0519证券简称：万德股份公告编号：2026-045西安万德能源化学股份有限公司股东首次增持股份暨增持计划实施进展公告本公司及董事会全体成员保证公告内容的真实、准确和完整，没有虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完 / 券简称：万德股份公告编号：2026-045西安万德能源化学股份有限公司股东首次增持股份暨增持计划实施进展公告本公司及董事会全体成员保证公告内容的真实、准确和完整，没有虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及
2026-07-08,003009,中天火箭,股东服务,权益变动,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,"5%、1%、6日、448,400股、849,800股、150,000股、1,448,200股、9日",跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,陕西中天火箭技术股份有限公司关于持股5%以上股东及其一致行动人持股比例变动触及1%整数倍的公告,https://static.cninfo.com.cn/finalpage/2026-07-08/1225413731.PDF,1225413731,是,2133,公告编号：2026-067陕西中天火箭技术股份有限公司关于持股5%以上股东及其一致行动人持股比例变动触及1%整数倍的公告陕西电器研究所、国华军民融合产业发展基金（有限合伙）及陕西航天科技集团有限公司保证向本公司提供的信息内容真实、准确、完整，没 / ：中天火箭公告编号：2026-067陕西中天火箭技术股份有限公司关于持股5%以上股东及其一致行动人持股比例变动触及1%整数倍的公告陕西电器研究所、国华军民融合产业发展基金（有限合伙）及陕西航天科技集团有限公司保证向本公司提供的信息内容真实、准确
2026-07-07,003009,中天火箭,股东服务,权益变动,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,"5%、1%、3日、156,100股、640,000股、176,900股、973,000股、9日",跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,陕西中天火箭技术股份有限公司关于持股5%以上股东及其一致行动人持股比例变动触及1%整数倍的公告,https://static.cninfo.com.cn/finalpage/2026-07-07/1225412510.PDF,1225412510,是,2127,公告编号：2026-066陕西中天火箭技术股份有限公司关于持股5%以上股东及其一致行动人持股比例变动触及1%整数倍的公告陕西电器研究所、国华军民融合产业发展基金（有限合伙）及陕西航天科技集团有限公司保证向本公司提供的信息内容真实、准确、完整，没 / ：中天火箭公告编号：2026-066陕西中天火箭技术股份有限公司关于持股5%以上股东及其一致行动人持股比例变动触及1%整数倍的公告陕西电器研究所、国华军民融合产业发展基金（有限合伙）及陕西航天科技集团有限公司保证向本公司提供的信息内容真实、准确
2026-07-07,300397,天和防务,资本运作,定增/再融资,长文档待精读、数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,80%、30%、65%、10.58%、34.89%,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,西安天和防务技术股份有限公司2024年度向特定对象发行股票募集说明书（注册稿）,https://static.cninfo.com.cn/finalpage/2026-07-07/1225413671.PDF,1225413671,是,230720,"nologyCo.,Ltd.（注册地址：陕西省西安市高新区西部大道158号）2024年度向特定对象发行股票募集说明书（注册稿）保荐机构（主承销商）保荐人（主承销商）：西部证券股份有限公司（陕西省西安市新城区东新街319号8幢10000室）二〇二六年七 / yCo.,Ltd.（注册地址：陕西省西安市高新区西部大道158号）2024年度向特定对象发行股票募集说明书（注册稿）保荐机构（主承销商）保荐人（主承销商）：西部证券股份有限公司（陕西省西安市新城区东新街319号8幢10000室）二〇二六年七月西"
2026-07-07,600707,彩虹股份,资本运作,并购重组,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,"33.4204%、62.4019%、95.8224%、28日、27日、人民币100,000万元、65,000万元、70,000万元",跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,彩虹股份关于收购控股子公司少数股东股权的公告,https://static.cninfo.com.cn/finalpage/2026-07-07/1225412189.PDF,1225412189,是,8277,600707证券简称：彩虹股份公告编号：临2026-034号彩虹显示器件股份有限公司关于收购控股子公司少数股东股权的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法
2026-07-07,600707,彩虹股份,资金与财务,关联资金,数字异常事项、关联交易/复杂交易、低价值固定披露,必须精读,77,PDF正文数字已核验,33.4204%、8.3551%、13.4967%、11.5686%、62.4019%、95.8224%,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,彩虹股份董事会决议公告,https://static.cninfo.com.cn/finalpage/2026-07-07/1225412188.PDF,1225412188,是,1532,上市规则》及《公司章程》相关规定，本次股权收购事项无须提交股东会批准。本次股权收购不涉及关联交易，也不构成《上市公司重大资产重组管理办法》规定的重大资产重组事项。具体内容详见在上海证券交易所网站（www.sse.com.cn）披露的《彩虹股份关
2026-07-07,600707,彩虹股份,风险沟通,异常波动,数字异常事项、关联交易/复杂交易,必须精读,67,PDF正文数字已核验,20%,跟踪监管进展、交易风险、诉讼债务、非标意见和客户风险沟通。,董秘办 / 合规风控 / 控股股东 / 财务负责人,彩虹股份股票交易异常波动公告,https://static.cninfo.com.cn/finalpage/2026-07-07/1225412187.PDF,1225412187,是,1363,600707证券简称：彩虹股份编号：临2026-035号彩虹显示器件股份有限公司股票交易异常波动公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。重要内容提示：●
2026-07-08,601369,陕鼓动力,治理关系,董监高变动,数字异常事项、关联交易/复杂交易,必须精读,67,PDF正文数字已核验,5%,更新关键联系人，关注治理结构、章程制度和后续资本市场沟通口径。,董秘办 / 证券事务代表 / 财务负责人 / 管理层,西安陕鼓动力股份有限公司关于聘任高级管理人员的公告,https://static.cninfo.com.cn/finalpage/2026-07-08/1225413891.PDF,1225413891,是,831,01369证券简称：陕鼓动力公告编号：临2026-029西安陕鼓动力股份有限公司关于聘任高级管理人员的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。西安陕鼓动力股 / ：601369证券简称：陕鼓动力公告编号：临2026-029西安陕鼓动力股份有限公司关于聘任高级管理人员的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。西
