date,code,company,businessViews,secondaryTags,fallbackFlags,readDecision,score,evidenceLevel,numbers,businessAction,followTarget,title,url,announcementId,hasText,textChars,evidenceSnippet
2026-06-23,920599,同力股份,资本运作、资金与财务、业绩与分红,募投/补流、关联资金、分红/权益分派,长文档待精读、数字异常事项、关联交易/复杂交易,必须精读,100,PDF正文数字已核验,1.08%、2.16%、10%、90%、5%、200%、不超过20.00元、1.80%,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,回购股份报告书公告,https://static.cninfo.com.cn/finalpage/2026-06-23/1225383818.PDF,1225383818,是,6958,（2）本次回购存在因发生对公司股票交易价格产生重大影响的重大事项或公司股东会决定发行股份募集资金等原因终止本回购方案等事项发生而无法实施的风险；（3）本次回购股份方案存在因员工持股计划或股权激励未能经公司董事会审议通过、认购对象放弃认购股份等原 / 案，并同意提交公司第六届董事会第八次会议审议；同意3票，反对0票，弃权0票。该议案不涉及关联交易事项，无需回避表决。公司2026年6月1日召开第六届董事会第八次会议，审议通过了该议案，同意9票，反对0票，弃权0票。该议案不涉及关联交易事项，无需
2026-06-23,300397,天和防务,资本运作、资金与财务,募投/补流、关联资金,数字异常事项、关联交易/复杂交易,必须精读,100,PDF正文数字已核验,80%、30%,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,第六届董事会第五次会议决议公告,https://static.cninfo.com.cn/finalpage/2026-06-23/1225384055.PDF,1225384055,是,2378,"：同意6票；反对0票；弃权0票；回避1票。（2）发行数量本次向特定对象发行股票的数量按照募集资金总额除以发行价格确定，且不超过110,584,518股（含本数），未超过本次发行前公司总股本的30%。最终发3行数量将在深交所审核通过并取得中国证监 / 权0票；回避1票。2.审议通过了《关于与特定对象签订附条件生效的股份认购协议之补充协议暨关联交易事项的议案》鉴于公司对本次向特定对象发行股票方案进行了调整，公司根据调整后的发行方案，对本次向特定对象发行股票与认购对象签署附条件生效的股份认购协议"
2026-06-24,688783,西安奕材-U,资金与财务、经营与产业,关联资金、对外投资,数字异常事项、关联交易/复杂交易,必须精读,100,PDF正文数字已核验,1.379%、5%、23.141%、7.716%、19.284%、1.928%、1.157%、0.771%,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,关于对外投资暨关联交易的进展公告,https://static.cninfo.com.cn/finalpage/2026-06-24/1225383043.PDF,1225383043,是,4143,证券简称：西安奕材公告编号：2026-022西安奕斯伟材料科技股份有限公司关于对外投资暨关联交易的进展公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。重要内容提 / 88783证券简称：西安奕材公告编号：2026-022西安奕斯伟材料科技股份有限公司关于对外投资暨关联交易的进展公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。
2026-06-24,000561,烽火电子,资金与财务、风险沟通,关联资金、债务违约,数字异常事项、关联交易/复杂交易,必须精读,91,PDF正文数字已核验,5%,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,第十届董事会第十一次会议决议公告,https://static.cninfo.com.cn/finalpage/2026-06-24/1225383436.PDF,1225383436,是,1306,。二、董事会会议审议情况本次会议经过充分审议，通过如下决议：1、通过了关于向关联方借款暨关联交易的议案；表决结果：同意3票，反对0票，弃权0票；表决通过。关联董事杨勇、赵冬、李鹏、马玲、线静对本议案回避表决。本议案经第十届董事会独立董事第六次专 / 交易所纪律处分，未因涉嫌犯罪被司法机关立案侦查或涉嫌违法违规被中国证监会立案稽查，不属于失信被执行人，其任职资格符合有关法律、法规、深圳证券交易所及《公司章程》的有关规定。
2026-06-23,300397,天和防务,资金与财务,关联资金,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,80%、90%、10%、30%,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,关于与特定对象签订附条件生效的股份认购协议之补充协议暨关联交易事项的公告,https://static.cninfo.com.cn/finalpage/2026-06-23/1225384056.PDF,1225384056,是,5008,029西安天和防务技术股份有限公司关于与特定对象签订附条件生效的股份认购协议之补充协议暨关联交易事项的公告本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。重要内容提示：1.经西安天和防务技术股份有限
2026-06-23,300397,天和防务,激励与员工,作废/回购注销,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,22日、05日、10000万元、100%、31日、23日,跟踪授予、归属、行权、员工账户、行权资金和股份支付费用。,董秘办 / 人力资源 / 财务负责人 / 激励对象服务团队,关于注销全资子公司的公告,https://static.cninfo.com.cn/finalpage/2026-06-23/1225384057.PDF,1225384057,是,1285,300397证券简称：天和防务公告编号：2026-030西安天和防务技术股份有限公司关于注销全资子公司的公告本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。西安天和防务技术股份有限公司（以下简称
2026-06-24,603139,康惠股份,股东服务,减持,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,"5%、6%、4%、1%、5,992,800股",跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,康惠股份关于持股5%以上股东减持股份计划公告,https://static.cninfo.com.cn/finalpage/2026-06-24/1225383275.PDF,1225383275,是,1386,证券简称：康惠股份公告编号：2026-049陕西康惠制药股份有限公司关于持股5%以上股东减持股份计划公告本公司董事会、全体董事及相关股东保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任
2026-06-23,301171,易点天下,资金与财务,担保,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,70%、100%、31日、28.81%,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,关于为全资孙公司提供担保的进展公告,https://static.cninfo.com.cn/finalpage/2026-06-23/1225380482.PDF,1225380482,是,1825,简称：易点天下公告编号：2026-058易点天下网络科技股份有限公司关于为全资孙公司提供担保的进展公告本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。一、对外担保及进展情况概述1、近期，为确保易
2026-06-24,000561,烽火电子,资金与财务,关联资金,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,2.3%、23.21%、2.30%,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,关于公司向关联方借款暨关联交易的公告,https://static.cninfo.com.cn/finalpage/2026-06-24/1225383438.PDF,1225383438,是,2661,码：000561公告编号：2026—029陕西烽火电子股份有限公司关于公司向关联方借款暨关联交易的公告本公司及董事会全体成员保证公告内容的真实、准确和完整，没有虚假记载、误导性陈述或者重大遗漏。陕西烽火电子股份有限公司（以下简称“公司”）于20
2026-06-24,000561,烽火电子,资金与财务,关联资金,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,2.30%、23.21%,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,西部证券股份有限公司关于陕西烽火电子股份有限公司向关联方借款暨关联交易的核查意见,https://static.cninfo.com.cn/finalpage/2026-06-24/1225383439.PDF,1225383439,是,2730,西部证券股份有限公司关于陕西烽火电子股份有限公司向关联方借款暨关联交易的核查意见西部证券股份有限公司（以下简称“西部证券”或“独立财务顾问”）作为陕西烽火电子股份有限公司（以下简称“烽火电子”、“上市公司”或“公司”）
2026-06-23,300831,派瑞股份,资金与财务,关联资金,数字异常事项、关联交易/复杂交易,必须精读,67,PDF正文数字已核验,5%,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,关于召开2025年度股东会的提示性公告,https://static.cninfo.com.cn/finalpage/2026-06-23/1225383406.PDF,1225383406,是,4653,积投票提案√7.04关于修订《对外担保管理制度》的议案非累积投票提案√7.05关于修订《关联交易管理制度》的议案非累积投票提案√8.00关于选举公司第三届董事会董事的议案非累积投票提案√2、上述议案已经公司第三届董事会第十三次会议、第三届董事会
2026-06-24,601958,金钼股份,未归类,,未覆盖高价值事项、长文档待精读、数字异常事项、关联交易/复杂交易、低价值固定披露,必须精读,53,PDF正文数字已核验,72.3588%、3.9294%、76.2881%、99.9666%、0.0253%、0.0082%、99.3512%、0.4903%,保留底稿，结合公告原文判断是否进入正式早报。,董秘办,北京观韬（西安）律师事务所关于金堆城钼业股份有限公司2025年年度股东会的法律意见书,https://static.cninfo.com.cn/finalpage/2026-06-24/1225383732.PDF,1225383732,是,5200,"议的股东及委托代理人共8人，代表公司股份42,334,730,967股，占公司股份总数的72.3588%，均为股权登记日在册股东。本次股东会通过网络系统进行表决的股东共1,019人，代表公司股份126,785,834股，占公司股份总数的3.9294%。 / 系统进行表决的股东共1,019人，代表公司股份126,785,834股，占公司股份总数的3.9294%。参与本次股东会现场表决和网络表决的股东、委托代理人共计1,027人，代表公司股份2,461,516,801股，占公司股份总数的76.2881%。3"
2026-06-24,000697,ST炼石,未归类,,未覆盖高价值事项、数字异常事项、低价值固定披露,必须精读,41,PDF正文数字已核验,53.1670%、41.4078%、11.7592%、4.6175%、0.1171%、4.5004%、99.7748%、0.2245%,保留底稿，结合公告原文判断是否进入正式早报。,董秘办,2025年度股东会决议公告,https://static.cninfo.com.cn/finalpage/2026-06-24/1225383502.PDF,1225383502,是,3522,"现场和网络投票的股东209人，代表股份742,257,680股，占公司有表决权股份总数的53.1670%。其中：通过现场投票的股东7人，代表股份578,089,450股，占公司有表决权股份总数的41.4078%。通过网络投票的股东202人，代表股份16 / 其中：通过现场投票的股东7人，代表股份578,089,450股，占公司有表决权股份总数的41.4078%。通过网络投票的股东202人，代表股份164,168,230股，占公司有表决权股份总数的11.7592%。22、中小股东出席会议的总体情况通过现场和"
2026-06-24,000697,ST炼石,未归类,,未覆盖高价值事项、长文档待精读、数字异常事项、低价值固定披露,必须精读,41,PDF正文数字已核验,"3日、23日、16日、209名、742,257,680股、53.1670%、7名、578,089,450股",保留底稿，结合公告原文判断是否进入正式早报。,董秘办,北京中伦（成都）律师事务所关于炼石航空2025年度股东会法律意见书,https://static.cninfo.com.cn/finalpage/2026-06-24/1225383503.PDF,1225383503,是,4698,于召开2025年度股东会的通知》，本次股东会由公司董事会召集。公司董事会于2026年6月3日以公告形式刊登了关于召开本次股东会的通知。法律意见书3本次股东会采取现场投票与网络投票相结合的方式。本次股东会现场会议于2026年6月23日14:3 / 意见书3本次股东会采取现场投票与网络投票相结合的方式。本次股东会现场会议于2026年6月23日14:30在四川省成都市双流区西航港大道2999号公司会议室召开，由董事长李铁军先生主持，并通过深圳证券交易所交易系统和深圳证券交易所互联网投票系统
2026-06-23,301231,荣信文化,未归类,,未覆盖高价值事项、数字异常事项、低价值固定披露,必须精读,41,PDF正文数字已核验,"23日、32,032,200股、38.5970％、17日、84,400,000股、1,408,600股、82,991,400股、31,101,500股",保留底稿，结合公告原文判断是否进入正式早报。,董秘办,2026年第二次临时股东会决议公告,https://static.cninfo.com.cn/finalpage/2026-06-23/1225384362.PDF,1225384362,是,1688,"召开和出席情况（一）会议召开情况1.会议召开时间：（1）现场会议召开时间：2026年6月23日下午14:50。（2）网络投票时间：通过深圳证券交易所交易系统进行网络投票的时间为：2026年6月23日上午9:15-9:25、9:30-11:30 / 会议出席情况1.出席会议的总体情况：参加本次股东会的股东及股东代理人共计88人，代表股份32,032,200股，占公司有表决权股份总数的38.5970％。（截至本次股东会股权登记日2026年6月17日，公司总股本为84,400,000股，其中公司回购专用证券"
2026-06-23,301231,荣信文化,未归类,,未覆盖高价值事项、长文档待精读、数字异常事项、低价值固定披露,必须精读,41,PDF正文数字已核验,"37.4756%、1.1214%、38.5970%、31,964,800股、99.7896%、49,300股、0.1539%、18,100股",保留底稿，结合公告原文判断是否进入正式早报。,董秘办,浙江天册（深圳）律师事务所关于荣信教育文化产业发展股份有限公司2026年第二次临时股东会的法律意见书,https://static.cninfo.com.cn/finalpage/2026-06-23/1225384364.PDF,1225384364,是,2775,"东及股东代理人共计8名，代表有表决权股份31,101,500股，占公司有表决权股份总数的37.4756%。结合深圳证券信息有限公司（以下简称“信息公司”）在本次股东会网络投票结束后提供给公司的网络投票统计结果，参加本次股东会网络投票的股东共80名，代表 / 会网络投票的股东共80名，代表有表决权股份共计930,700股，占公司有表决权股份总数的1.1214%。通过网络投票参加表决的股东的资格，其身份已由信息公司验证。通过现场和网络参加本次会议的股东及股东代理人共计88名，代表有表决权股份32,032,2"
