date,code,company,businessViews,secondaryTags,fallbackFlags,readDecision,score,evidenceLevel,numbers,businessAction,followTarget,title,url,announcementId,hasText,textChars,evidenceSnippet
2026-06-16,920519,万德股份,股东服务、激励与员工,限售解禁、授予/归属,数字异常事项、关联交易/复杂交易,必须精读,100,PDF正文数字已核验,24.4578%、23.4121%、1.0457%、88.9189%、11.0811%、0%、100.0000%,跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,股票解除限售公告,https://static.cninfo.com.cn/finalpage/2026-06-16/1225374093.PDF,1225374093,是,1276,920519证券简称：万德股份公告编号：2026-043西安万德能源化学股份有限公司股票解除限售公告本公司及董事会全体成员保证公告内容的真实、准确和完整，没有虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带法律
2026-06-17,000564,供销大集,资金与财务、风险沟通,关联资金、债务违约,数字异常事项、关联交易/复杂交易,必须精读,100,PDF正文数字已核验,30日、1元、6日、9日、5日、100%、0.0001万元、15日,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,关于公开挂牌转让子公司长春美丽方民生购物中心有限公司全部股权的进展公告,https://static.cninfo.com.cn/finalpage/2026-06-17/1225374336.PDF,1225374336,是,3409,，公司不再持有长春美丽方的股权。本次交易对方华景路盛与公司不存在关联关系，本次交易不构成关联交易。本次交易不构成《上市公司重大资产重组管理办法》规定的重大资产重组事项。三、交易对方基本情况公司名称：华景路盛（天津）企业管理有限公司注册地：天津自 / 路盛成立于2026年4月24日，成立时间不足一年，暂无相关财务数据。经查询，华景路盛不是失信被执行人。四、《产权交易合同》的主要内容转让方（甲方）：海南供销大集供销链控股有限公司受让方（乙方）：华景路盛（天津）企业管理有限公司1.产权交易标
2026-06-17,001299,美能能源,股东服务、治理关系,增持、权益变动、董监高变动,数字异常事项、关联交易/复杂交易,必须精读,100,PDF正文数字已核验,1%、0.2281%、11.0523%、71.2250%、10.8242%、70.9969%、30%,跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,关于实际控制人、董事长增持公司股份计划实施完成暨其与一致行动人合计增持股份触及1%的公告,https://static.cninfo.com.cn/finalpage/2026-06-17/1225373732.PDF,1225373732,是,4594,美能能源公告编号：2026-040陕西美能清洁能源集团股份有限公司关于实际控制人、董事长增持公司股份计划实施完成暨其与一致行动人合计增持股份触及1%的公告特别提示：1、增持计划的基本情况：陕西美能清洁能源集团股份有限公司（以下简称“公司”） / 40陕西美能清洁能源集团股份有限公司关于实际控制人、董事长增持公司股份计划实施完成暨其与一致行动人合计增持股份触及1%的公告特别提示：1、增持计划的基本情况：陕西美能清洁能源集团股份有限公司（以下简称“公司”）于2026年6月11日披露了《关于
2026-06-17,001299,美能能源,股东服务、治理关系,增持、董监高变动,数字异常事项、关联交易/复杂交易,必须精读,100,PDF正文数字已核验,10.8242%、70.9969%、1%、11.0523%、71.2250%、50%,跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,国浩律师（西安）事务所关于陕西美能清洁能源集团股份有限公司实际控制人、董事长增持公司股份的专项核查意见,https://static.cninfo.com.cn/finalpage/2026-06-17/1225373733.PDF,1225373733,是,4689,查意见第1页国浩律师（西安）事务所关于陕西美能清洁能源集团股份有限公司实际控制人、董事长增持公司股份的专项核查意见致：陕西美能清洁能源集团股份有限公司国浩律师（西安）事务所（以下简称“本所”）接受陕西美能清洁能源集团股份有限公司（以下简称“ / 专项核查意见第1页国浩律师（西安）事务所关于陕西美能清洁能源集团股份有限公司实际控制人、董事长增持公司股份的专项核查意见致：陕西美能清洁能源集团股份有限公司国浩律师（西安）事务所（以下简称“本所”）接受陕西美能清洁能源集团股份有限公司（以下简
2026-06-17,688101,三达膜,风险沟通、业绩与分红,监管问询、定期报告,长文档待精读、数字异常事项,必须精读,89,PDF正文数字已核验,40.21%、116.63%、38.34%、40.02%、257.84%、37.03%、85.91%、200.70%,跟踪监管进展、交易风险、诉讼债务、非标意见和客户风险沟通。,董秘办 / 合规风控 / 控股股东 / 财务负责人,关于2025年年度报告的信息披露监管问询函的回复公告,https://static.cninfo.com.cn/finalpage/2026-06-17/1225373613.PDF,1225373613,是,48294,公告编号：2026-033三达膜环境技术股份有限公司关于2025年年度报告的信息披露监管问询函的回复公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律责任。三达膜 / 101证券简称：三达膜公告编号：2026-033三达膜环境技术股份有限公司关于2025年年度报告的信息披露监管问询函的回复公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性依法
2026-06-16,688314,康拓医疗,激励与员工,股权激励、授予/归属,数字异常事项、关联交易/复杂交易,必须精读,85,PDF正文数字已核验,1.78%、1.60%、0.18%、30%、40%、50%、24.0%、16.8%,跟踪授予、归属、行权、员工账户、行权资金和股份支付费用。,董秘办 / 人力资源 / 财务负责人 / 激励对象服务团队,西安康拓医疗技术股份有限公司关于2025年限制性股票激励计划首次授予部分第一个归属期符合归属条件的公告,https://static.cninfo.com.cn/finalpage/2026-06-16/1225371039.PDF,1225371039,是,8546,4证券简称：康拓医疗公告编号：2026-031西安康拓医疗技术股份有限公司关于2025年限制性股票激励计划首次授予部分第一个归属期符合归属条件的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性 / 告编号：2026-031西安康拓医疗技术股份有限公司关于2025年限制性股票激励计划首次授予部分第一个归属期符合归属条件的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性
2026-06-17,920599,同力股份,资金与财务,关联资金,数字异常事项、关联交易/复杂交易、低价值固定披露,必须精读,77,PDF正文数字已核验,31.1095%、0.7630%、99.9966%、0.0034%、0.0000%、99.8634%、0.1366%,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,2026年第二次临时股东会决议公告,https://static.cninfo.com.cn/finalpage/2026-06-17/1225375805.PDF,1225375805,是,2113,"弃权股数0股，占本次股东会有表决权股份总数的0.0000%。2.回避表决情况本议案不涉及关联交易事项，无需回避表决。（二）审议通过《关于提请股东会授权董事会全权办理本次回购股份相关事宜》的议案；1.议案表决结果：同意股数142,334,814股"
2026-06-16,300581,晨曦航空,股东服务,权益变动,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,1%、36.73%、2%、1.6985%、47.8307%、46.1322%、0.2949%、45.8373%,跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,西安晨曦航空科技股份有限公司关于控股股东及其一致行动人持股比例变动触及1%整数倍的公告,https://static.cninfo.com.cn/finalpage/2026-06-16/1225373210.PDF,1225373210,是,2868,晨曦航空公告编号：2026-034西安晨曦航空科技股份有限公司关于控股股东及其一致行动人持股比例变动触及1%整数倍的公告公司股东汇聚科技保证向本公司提供的信息内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。本公司及董事会全体成员保证公 / 证券简称：晨曦航空公告编号：2026-034西安晨曦航空科技股份有限公司关于控股股东及其一致行动人持股比例变动触及1%整数倍的公告公司股东汇聚科技保证向本公司提供的信息内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。本公司及董事会全体
2026-06-16,688167,炬光科技,风险沟通,异常波动,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,30%、8%,跟踪监管进展、交易风险、诉讼债务、非标意见和客户风险沟通。,董秘办 / 合规风控 / 控股股东 / 财务负责人,西安炬光科技股份有限公司股票交易异常波动的公告,https://static.cninfo.com.cn/finalpage/2026-06-16/1225372140.PDF,1225372140,是,2473,688167证券简称：炬光科技公告编号：2026-050西安炬光科技股份有限公司股票交易异常波动公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律责任。重要内容提示
2026-06-17,000721,西安饮食,资金与财务,关联资金,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,50%、5000万元、500万元、30%、10%,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,西安饮食股份有限公司股权投资管理制度（2026年6月修订）,https://static.cninfo.com.cn/finalpage/2026-06-17/1225373884.PDF,1225373884,是,3784,四条投资事项中涉及公司对外提供担保事项时，应遵照公司对外担保管理相关规定。投资事项中涉及关联交易时，应遵照公司关联交易的相关规定。4第十五条对于需要国资监管部门等上级主管机构核准的投资项目，应在内部决策后，及时上报相关材料，经上级主管机构核准或
