date,code,company,businessViews,secondaryTags,fallbackFlags,readDecision,score,evidenceLevel,numbers,businessAction,followTarget,title,url,announcementId,hasText,textChars,evidenceSnippet
2026-06-25,920599,同力股份,资金与财务、业绩与分红,关联资金、分红/权益分派,数字异常事项、关联交易/复杂交易,必须精读,100,PDF正文数字已核验,200%、1.08%、2.16%、1.7240%、0.0373%、1.4158%、25日,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,首次回购股份暨回购进展情况公告,https://static.cninfo.com.cn/finalpage/2026-06-25/1225388037.PDF,1225388037,是,1980,"案，并同意提交公司第六届董事会第八次会议审议；同意3票，反对0票，弃权0票。该议案不涉及关联交易事项，无需回避表决。公司2026年6月1日召开第六届董事会第八次会议，审议通过了该议案，同意9票，反对0票，弃权0票。该议案不涉及关联交易事项，无需 / 公司二级市场股票价格、公司财务状况和经营状况确定。自股东会决议至回购完成期间，如公司存在权益分派等事项，将自权益分派实施之日起，及时调整回购价格。(五)回购数量、资金总额及资金来源本次拟回购股份数量不少于5,000,000股，不超过10,000"
2026-06-26,603139,康惠股份,激励与员工,股权激励、授予/归属,数字异常事项、关联交易/复杂交易,必须精读,85,PDF正文数字已核验,25日、799.04万股、20元/股、36个月、12个月、51名、40%、30%,跟踪授予、归属、行权、员工账户、行权资金和股份支付费用。,董秘办 / 人力资源 / 财务负责人 / 激励对象服务团队,康惠股份关于向2026年限制性股票激励计划激励对象授予限制性股票的公告,https://static.cninfo.com.cn/finalpage/2026-06-26/1225388845.PDF,1225388845,是,4461,39证券简称：康惠股份公告编号：2026-054陕西康惠制药股份有限公司关于向2026年限制性股票激励计划激励对象授予限制性股票的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整 / 编号：2026-054陕西康惠制药股份有限公司关于向2026年限制性股票激励计划激励对象授予限制性股票的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。重要
2026-06-25,000812,陕西金叶,资金与财务,授信/贷款、担保,数字异常事项、关联交易/复杂交易,必须精读,85,PDF正文数字已核验,"27日、人民币311,929,800元、100%、31日、228,410.10万元、46,635.32万元、1,032.17万元、275,411.05万元",跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,关于公司向银行等金融机构申请综合授信敞口额度及担保事项的进展公告,https://static.cninfo.com.cn/finalpage/2026-06-25/1225385900.PDF,1225385900,是,6197,西金叶公告编号:2026-37号陕西金叶科教集团股份有限公司关于公司向银行等金融机构申请综合授信敞口额度及担保事项的进展公告本公司及董事局全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。一、概述陕西金叶科教集团股 / 026-37号陕西金叶科教集团股份有限公司关于公司向银行等金融机构申请综合授信敞口额度及担保事项的进展公告本公司及董事局全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。一、概述陕西金叶科教集团股份有限公司（简
2026-06-25,300397,天和防务,资金与财务,担保,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,"100%、22日、15日、人民币160,000万元、70%、人民币4,500万元、人民币154,500万元、人民币1,000万元",跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,关于为控股子公司提供担保的进展公告,https://static.cninfo.com.cn/finalpage/2026-06-25/1225388869.PDF,1225388869,是,2997,简称：天和防务公告编号：2026-032西安天和防务技术股份有限公司关于为控股子公司提供担保的进展公告本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。特别风险提示：截至本公告披露日，西安天和防务
2026-06-25,600379,宝光股份,风险沟通,异常波动,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,23日、24日、20%、21.35%、22日,跟踪监管进展、交易风险、诉讼债务、非标意见和客户风险沟通。,董秘办 / 合规风控 / 控股股东 / 财务负责人,宝光股份股票交易异常波动公告,https://static.cninfo.com.cn/finalpage/2026-06-25/1225385568.PDF,1225385568,是,1932,0379证券简称：宝光股份公告编号：2026-018陕西宝光真空电器股份有限公司股票交易异常波动公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。重要内容提示：
2026-06-25,000610,西安旅游,资金与财务,关联资金,数字异常事项、关联交易/复杂交易、低价值固定披露,必须精读,77,PDF正文数字已核验,1.6389%、0.9581%、0.6809%、5%、78.3154%、20.8444%、0.8402%、24日,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,2026年第四次临时股东会决议公告,https://static.cninfo.com.cn/finalpage/2026-06-25/1225386352.PDF,1225386352,是,1539,"式与网络投票表决相结合的方式进行表决，经审议表决结果如下：1.审议通过《关于关联方借款暨关联交易的议案》总表决情况：同意3,038,777股，占出席本次股东会有效表决权股份总数的78.3154%；反对808,801股，占出席本次股东会有效表决权"
2026-06-25,300103,达刚控股,股东服务,减持,关联交易/复杂交易,必须精读,77,PDF正文数字已核验,3%、1%、2%,跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,关于股东减持计划实施完成的公告,https://static.cninfo.com.cn/finalpage/2026-06-25/1225385255.PDF,1225385255,是,1217,：300103证券简称：达刚控股公告编号：2026-38达刚控股集团股份有限公司关于股东减持计划实施完成的公告达刚控股集团股份有限公司（以下简称“公司”）于2026年3月11日披露了《达刚控股：关于股东减持股份的预披露公告》（公告编号：20 / ：300103证券简称：达刚控股公告编号：2026-38达刚控股集团股份有限公司关于股东减持计划实施完成的公告达刚控股集团股份有限公司（以下简称“公司”）于2026年3月11日披露了《达刚控股：关于股东减持股份的预披露公告》（公告编号：2026
2026-06-25,600080,金花股份,资本运作,募投/补流,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,89.67%、101.57%、92.48%,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,金花企业（集团）股份有限公司关于募集资金投资项目结项的公告,https://static.cninfo.com.cn/finalpage/2026-06-25/1225384937.PDF,1225384937,是,3205,：600080股票简称：ST金花编号：临2026-031金花企业（集团）股份有限公司关于募集资金投资项目结项的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责
2026-06-26,002799,环球印务,未归类,,未覆盖高价值事项、长文档待精读、数字异常事项,必须精读,57,PDF正文数字已核验,46.9805%、46.5928%、0.3876%、5%、0.4251%、99.5217%、0.4706%、0.0078%,保留底稿，结合公告原文判断是否进入正式早报。,董秘办,北京市天元律师事务所关于西安环球印务股份有限公司2025年度股东会的法律意见,https://static.cninfo.com.cn/finalpage/2026-06-26/1225388913.PDF,1225388913,是,7102,"）共计63人，共计持有公司有表决权股份150,356,304股，占公司有表决权股份总数的46.9805%，其中：1、根据出席公司现场会议股东提供的股东持股凭证、法定代表人身份证明、股东的授权委托书和个人身份证明等相关资料，出席本次股东会现场会议的股东及 / 人）共计3人，共计持有公司有表决权股份149,115,740股，占公司有表决权股份总数的46.5928%。2、根据深圳证券信息有限公司提供的网络投票结果，参加公司本次股东会网络投票的股东共计60人，共计持有公司有表决权股份1,240,564股，占公司有"
2026-06-26,002799,环球印务,未归类,,未覆盖高价值事项、数字异常事项、关联交易/复杂交易、低价值固定披露,必须精读,53,PDF正文数字已核验,46.9805％、46.5928％、0.3876％、0.4251％、99.5217%、0.4706%、0.0078%、47.1384%,保留底稿，结合公告原文判断是否进入正式早报。,董秘办,2025年度股东会决议公告,https://static.cninfo.com.cn/finalpage/2026-06-26/1225388912.PDF,1225388912,是,6316,"的股东及股东授权代表共63人，代表股份150,356,304股，占公司有表决权股份总数的46.9805％。其中：1、通过现场投票的股东及股东授权代表共3人，代表股份149,115,740股，占公司有表决权股份总数的46.5928％。2、通过网络投票的股 / 票的股东及股东授权代表共3人，代表股份149,115,740股，占公司有表决权股份总数的46.5928％。2、通过网络投票的股东60人，代表股份1,240,564股，占公司有表决权股份总数的0.3876％。3、通过现场和网络投票的中小股东及股东授权代表"
