date,code,company,market,category,level,score,matched,numbers,attention,title,url,announcementId,hasText,textChars
2026-06-09,601568,北元集团,SH,股东变动,高,84,减持、权益变动、持股,5%,开户、减持服务、股东关系维护、质押风险和财富管理触达。,陕西北元化工集团股份有限公司持股5%以上股东减持股份结果暨权益变动触及5%整数倍的公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225357536.PDF,1225357536,否,0
2026-06-09,601012,隆基绿能,SH,股东变动,高,80,质押、解除质押,,开户、减持服务、股东关系维护、质押风险和财富管理触达。,关于控股股东股份解除质押的公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225356703.PDF,1225356703,否,0
2026-06-08,301231,荣信文化,SZ,资本运作,高,80,募集资金,,投行、再融资、并购整合、资金用途和综合金融服务。,关于签订募集资金三方监管协议的公告,https://static.cninfo.com.cn/finalpage/2026-06-08/1225358637.PDF,1225358637,否,0
2026-06-09,003009,中天火箭,SZ,风险监管,高,80,异常波动,,客户风险沟通、合规整改、交易波动和后续披露跟踪。,陕西中天火箭技术股份有限公司股票交易异常波动公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225357298.PDF,1225357298,否,0
2026-06-09,600665,天地源,SH,风险监管,高,80,诉讼,,客户风险沟通、合规整改、交易波动和后续披露跟踪。,天地源股份有限公司关于诉讼进展的公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225357736.PDF,1225357736,否,0
2026-06-08,300831,派瑞股份,SZ,风险监管,高,80,风险警示,,客户风险沟通、合规整改、交易波动和后续披露跟踪。,关于公司股票被实施其他风险警示暨股票停复牌的提示性公告,https://static.cninfo.com.cn/finalpage/2026-06-08/1225355680.PDF,1225355680,否,0
2026-06-09,000610,西安旅游,SZ,风险监管,高,80,债务,,客户风险沟通、合规整改、交易波动和后续披露跟踪。,关于债务人被申请破产清算的进展公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225358854.PDF,1225358854,否,0
2026-06-09,688813,泰金新能,SH,分红业绩,中,55,利润分配,,市值管理、投资者沟通、分红服务和业绩压力观察。,西安泰金新能科技股份有限公司关于2025年度利润分配方案的公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225359032.PDF,1225359032,否,0
2026-06-09,688281,华秦科技,SH,治理人事,中,55,章程,,董办关系维护、治理变化、关键联系人和客户关系提示。,关于变更公司注册资本、修订《公司章程》并完成工商变更登记的公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225357110.PDF,1225357110,否,0
2026-06-09,688281,华秦科技,SH,治理人事,中,55,章程,,董办关系维护、治理变化、关键联系人和客户关系提示。,陕西华秦科技实业股份有限公司章程（2026年6月）,https://static.cninfo.com.cn/finalpage/2026-06-09/1225357096.PDF,1225357096,否,0
2026-06-09,688813,泰金新能,SH,治理人事,中,55,董事、独立董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,西安泰金新能科技股份有限公司2025年度独立董事述职报告（刘刚）,https://static.cninfo.com.cn/finalpage/2026-06-09/1225359028.PDF,1225359028,否,0
2026-06-09,688813,泰金新能,SH,治理人事,中,55,董事、独立董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,西安泰金新能科技股份有限公司2025年度独立董事述职报告（王超）,https://static.cninfo.com.cn/finalpage/2026-06-09/1225359029.PDF,1225359029,否,0
2026-06-09,688813,泰金新能,SH,治理人事,中,55,董事、独立董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,西安泰金新能科技股份有限公司2025年度独立董事述职报告（马治国）,https://static.cninfo.com.cn/finalpage/2026-06-09/1225359025.PDF,1225359025,否,0
2026-06-09,688813,泰金新能,SH,治理人事,中,55,章程,,董办关系维护、治理变化、关键联系人和客户关系提示。,西安泰金新能科技股份有限公司变更经营范围、修订《公司章程》并办理工商变更登记的公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225359034.PDF,1225359034,否,0
2026-06-09,688813,泰金新能,SH,治理人事,中,55,章程,,董办关系维护、治理变化、关键联系人和客户关系提示。,西安泰金新能科技股份有限公司章程,https://static.cninfo.com.cn/finalpage/2026-06-09/1225359035.PDF,1225359035,否,0
2026-06-09,688813,泰金新能,SH,治理人事,中,55,董事、高级管理人员,,董办关系维护、治理变化、关键联系人和客户关系提示。,西安泰金新能科技股份有限公司董事、高级管理人员薪酬管理制度,https://static.cninfo.com.cn/finalpage/2026-06-09/1225359027.PDF,1225359027,否,0
2026-06-09,688813,泰金新能,SH,治理人事,中,55,董事、独立董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,西安泰金新能科技股份有限公司董事会关于独立董事独立性情况的专项报告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225359033.PDF,1225359033,否,0
2026-06-08,301231,荣信文化,SZ,治理人事,中,55,董事、独立董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,关于独立董事离任暨补选独立董事的公告,https://static.cninfo.com.cn/finalpage/2026-06-08/1225355304.PDF,1225355304,否,0
2026-06-08,301231,荣信文化,SZ,治理人事,中,55,董事、独立董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,独立董事候选人声明与承诺（相里六续）,https://static.cninfo.com.cn/finalpage/2026-06-08/1225355306.PDF,1225355306,否,0
2026-06-08,301231,荣信文化,SZ,治理人事,中,55,董事、独立董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,独立董事提名人声明与承诺,https://static.cninfo.com.cn/finalpage/2026-06-08/1225355305.PDF,1225355305,否,0
2026-06-08,301231,荣信文化,SZ,治理人事,中,55,董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,第四届董事会第十四次会议决议公告,https://static.cninfo.com.cn/finalpage/2026-06-08/1225355302.PDF,1225355302,否,0
2026-06-08,301231,荣信文化,SZ,治理人事,中,55,董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,董事会秘书工作细则,https://static.cninfo.com.cn/finalpage/2026-06-08/1225355307.PDF,1225355307,否,0
2026-06-09,000610,西安旅游,SZ,治理人事,中,55,董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,第十一届董事会2026年第四次临时会议决议公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225358912.PDF,1225358912,否,0
2026-06-09,600928,西安银行,SH,治理人事,中,55,董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,西安银行股份有限公司第六届董事会第三十六次会议决议公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225357748.PDF,1225357748,否,0
2026-06-09,300164,通源石油,SZ,治理人事,中,55,章程,,董办关系维护、治理变化、关键联系人和客户关系提示。,公司章程,https://static.cninfo.com.cn/finalpage/2026-06-09/1225357142.PDF,1225357142,否,0
2026-06-09,300164,通源石油,SZ,治理人事,中,55,章程,,董办关系维护、治理变化、关键联系人和客户关系提示。,公司章程修正案,https://static.cninfo.com.cn/finalpage/2026-06-09/1225357144.PDF,1225357144,否,0
2026-06-09,300164,通源石油,SZ,治理人事,中,55,董事、换届,,董办关系维护、治理变化、关键联系人和客户关系提示。,关于董事会提前换届选举的公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225357137.PDF,1225357137,否,0
2026-06-09,300164,通源石油,SZ,治理人事,中,55,董事、独立董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,独立董事候选人声明与承诺-周龙,https://static.cninfo.com.cn/finalpage/2026-06-09/1225357139.PDF,1225357139,否,0
2026-06-09,300164,通源石油,SZ,治理人事,中,55,董事、独立董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,独立董事候选人声明与承诺-强力,https://static.cninfo.com.cn/finalpage/2026-06-09/1225357140.PDF,1225357140,否,0
2026-06-09,300164,通源石油,SZ,治理人事,中,55,董事、独立董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,独立董事提名人声明与承诺-周龙,https://static.cninfo.com.cn/finalpage/2026-06-09/1225357141.PDF,1225357141,否,0
2026-06-09,300164,通源石油,SZ,治理人事,中,55,董事、独立董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,独立董事提名人声明与承诺-强力,https://static.cninfo.com.cn/finalpage/2026-06-09/1225357138.PDF,1225357138,否,0
2026-06-09,300164,通源石油,SZ,治理人事,中,55,董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,第八届董事会第三十次会议决议公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225357135.PDF,1225357135,否,0
2026-06-09,300164,通源石油,SZ,治理人事,中,55,董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,董事会议事规则,https://static.cninfo.com.cn/finalpage/2026-06-09/1225357143.PDF,1225357143,否,0
2026-06-09,000563,陕国投A,SZ,治理人事,中,55,董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,第十届董事会第四十次会议决议公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225358484.PDF,1225358484,否,0
2026-06-09,688813,泰金新能,SH,会议固定,低,25,审计,,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,西安泰金新能科技股份有限公司2025年度内部控制审计报告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225359038.PDF,1225359038,否,0
2026-06-09,688813,泰金新能,SH,会议固定,低,25,股东会,,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,西安泰金新能科技股份有限公司关于召开2025年年度股东会的通知,https://static.cninfo.com.cn/finalpage/2026-06-09/1225359037.PDF,1225359037,否,0
2026-06-09,001299,美能能源,SZ,会议固定,低,25,股东会,,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,2026年第一次临时股东会决议公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225357128.PDF,1225357128,否,0
2026-06-09,001299,美能能源,SZ,会议固定,低,25,股东会、法律意见书,,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,国浩律师（西安）事务所关于陕西美能清洁能源集团股份有限公司2026年第一次临时股东会的法律意见书,https://static.cninfo.com.cn/finalpage/2026-06-09/1225357129.PDF,1225357129,否,0
2026-06-08,301231,荣信文化,SZ,会议固定,低,25,股东会,,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,关于召开2026年第二次临时股东会的通知,https://static.cninfo.com.cn/finalpage/2026-06-08/1225356431.PDF,1225356431,否,0
2026-06-09,000610,西安旅游,SZ,会议固定,低,25,股东会,,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,关于召开2026年第四次临时股东会的通知,https://static.cninfo.com.cn/finalpage/2026-06-09/1225358913.PDF,1225358913,否,0
2026-06-09,300164,通源石油,SZ,会议固定,低,25,股东会,,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,关于召开2025年年度股东会的通知,https://static.cninfo.com.cn/finalpage/2026-06-09/1225357136.PDF,1225357136,否,0
2026-06-09,000563,陕国投A,SZ,会议固定,低,25,股东会,,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,2026年第一次临时股东会议案,https://static.cninfo.com.cn/finalpage/2026-06-09/1225358486.pdf,1225358486,否,0
