date,code,company,businessViews,secondaryTags,fallbackFlags,readDecision,score,evidenceLevel,numbers,businessAction,followTarget,title,url,announcementId,hasText,textChars,evidenceSnippet
2026-06-24,688783,西安奕材-U,资金与财务、经营与产业,关联资金、对外投资,数字异常事项、关联交易/复杂交易,必须精读,100,PDF正文数字已核验,1.379%、5%、23.141%、7.716%、19.284%、1.928%、1.157%、0.771%,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,关于对外投资暨关联交易的进展公告,https://static.cninfo.com.cn/finalpage/2026-06-24/1225383043.PDF,1225383043,是,4143,证券简称：西安奕材公告编号：2026-022西安奕斯伟材料科技股份有限公司关于对外投资暨关联交易的进展公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。重要内容提 / 88783证券简称：西安奕材公告编号：2026-022西安奕斯伟材料科技股份有限公司关于对外投资暨关联交易的进展公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。
2026-06-24,000561,烽火电子,资金与财务、风险沟通,关联资金、债务违约,数字异常事项、关联交易/复杂交易,必须精读,91,PDF正文数字已核验,5%,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,第十届董事会第十一次会议决议公告,https://static.cninfo.com.cn/finalpage/2026-06-24/1225383436.PDF,1225383436,是,1306,。二、董事会会议审议情况本次会议经过充分审议，通过如下决议：1、通过了关于向关联方借款暨关联交易的议案；表决结果：同意3票，反对0票，弃权0票；表决通过。关联董事杨勇、赵冬、李鹏、马玲、线静对本议案回避表决。本议案经第十届董事会独立董事第六次专 / 交易所纪律处分，未因涉嫌犯罪被司法机关立案侦查或涉嫌违法违规被中国证监会立案稽查，不属于失信被执行人，其任职资格符合有关法律、法规、深圳证券交易所及《公司章程》的有关规定。
2026-06-24,300581,晨曦航空,资本运作、资金与财务,募投/补流、现金管理,常规底稿,必须精读,89,PDF正文数字已核验,1.0500%、1.9394%、1.9362%、0.6000%、2.5301%、0.5900%、2.5309%、2.6600%,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,西安晨曦航空科技股份有限公司关于使用部分闲置募集资金进行现金管理到期赎回的公告,https://static.cninfo.com.cn/finalpage/2026-06-24/1225384721.PDF,1225384721,是,1638,证券简称：晨曦航空公告编号：2026-035西安晨曦航空科技股份有限公司关于使用部分闲置募集资金进行现金管理到期赎回的公告本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。西安晨曦航空科技股份有限公司 / 曦航空公告编号：2026-035西安晨曦航空科技股份有限公司关于使用部分闲置募集资金进行现金管理到期赎回的公告本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。西安晨曦航空科技股份有限公司（以下简称“
2026-06-25,000812,陕西金叶,资金与财务,授信/贷款、担保,数字异常事项、关联交易/复杂交易,必须精读,85,PDF正文数字已核验,"27日、人民币311,929,800元、100%、31日、228,410.10万元、46,635.32万元、1,032.17万元、275,411.05万元",跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,关于公司向银行等金融机构申请综合授信敞口额度及担保事项的进展公告,https://static.cninfo.com.cn/finalpage/2026-06-25/1225385900.PDF,1225385900,是,6197,西金叶公告编号:2026-37号陕西金叶科教集团股份有限公司关于公司向银行等金融机构申请综合授信敞口额度及担保事项的进展公告本公司及董事局全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。一、概述陕西金叶科教集团股 / 026-37号陕西金叶科教集团股份有限公司关于公司向银行等金融机构申请综合授信敞口额度及担保事项的进展公告本公司及董事局全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。一、概述陕西金叶科教集团股份有限公司（简
2026-06-24,300397,天和防务,资金与财务,担保,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,"100%、22日、15日、人民币160,000万元、70%、人民币4,500万元、人民币154,500万元、人民币1,000万元",跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,关于为控股子公司提供担保的进展公告,https://static.cninfo.com.cn/finalpage/2026-06-24/1225385679.PDF,1225385679,是,2646,简称：天和防务公告编号：2026-031西安天和防务技术股份有限公司关于为控股子公司提供担保的进展公告本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。特别风险提示：截至本公告披露日，西安天和防务
2026-06-25,600379,宝光股份,风险沟通,异常波动,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,23日、24日、20%、21.35%、22日,跟踪监管进展、交易风险、诉讼债务、非标意见和客户风险沟通。,董秘办 / 合规风控 / 控股股东 / 财务负责人,宝光股份股票交易异常波动公告,https://static.cninfo.com.cn/finalpage/2026-06-25/1225385568.PDF,1225385568,是,1932,0379证券简称：宝光股份公告编号：2026-018陕西宝光真空电器股份有限公司股票交易异常波动公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。重要内容提示：
2026-06-24,603139,康惠股份,股东服务,减持,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,"5%、6%、4%、1%、5,992,800股",跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,康惠股份关于持股5%以上股东减持股份计划公告,https://static.cninfo.com.cn/finalpage/2026-06-24/1225383275.PDF,1225383275,是,1386,证券简称：康惠股份公告编号：2026-049陕西康惠制药股份有限公司关于持股5%以上股东减持股份计划公告本公司董事会、全体董事及相关股东保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任
2026-06-24,000561,烽火电子,资金与财务,关联资金,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,2.3%、23.21%、2.30%,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,关于公司向关联方借款暨关联交易的公告,https://static.cninfo.com.cn/finalpage/2026-06-24/1225383438.PDF,1225383438,是,2661,码：000561公告编号：2026—029陕西烽火电子股份有限公司关于公司向关联方借款暨关联交易的公告本公司及董事会全体成员保证公告内容的真实、准确和完整，没有虚假记载、误导性陈述或者重大遗漏。陕西烽火电子股份有限公司（以下简称“公司”）于20
2026-06-24,000561,烽火电子,资金与财务,关联资金,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,2.30%、23.21%,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,西部证券股份有限公司关于陕西烽火电子股份有限公司向关联方借款暨关联交易的核查意见,https://static.cninfo.com.cn/finalpage/2026-06-24/1225383439.PDF,1225383439,是,2730,西部证券股份有限公司关于陕西烽火电子股份有限公司向关联方借款暨关联交易的核查意见西部证券股份有限公司（以下简称“西部证券”或“独立财务顾问”）作为陕西烽火电子股份有限公司（以下简称“烽火电子”、“上市公司”或“公司”）
2026-06-25,000610,西安旅游,资金与财务,关联资金,数字异常事项、关联交易/复杂交易、低价值固定披露,必须精读,77,PDF正文数字已核验,1.6389%、0.9581%、0.6809%、5%、78.3154%、20.8444%、0.8402%、24日,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,2026年第四次临时股东会决议公告,https://static.cninfo.com.cn/finalpage/2026-06-25/1225386352.PDF,1225386352,是,1539,"式与网络投票表决相结合的方式进行表决，经审议表决结果如下：1.审议通过《关于关联方借款暨关联交易的议案》总表决情况：同意3,038,777股，占出席本次股东会有效表决权股份总数的78.3154%；反对808,801股，占出席本次股东会有效表决权"
2026-06-25,300103,达刚控股,股东服务,减持,关联交易/复杂交易,必须精读,77,PDF正文数字已核验,3%、1%、2%,跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,关于股东减持计划实施完成的公告,https://static.cninfo.com.cn/finalpage/2026-06-25/1225385255.PDF,1225385255,是,1217,：300103证券简称：达刚控股公告编号：2026-38达刚控股集团股份有限公司关于股东减持计划实施完成的公告达刚控股集团股份有限公司（以下简称“公司”）于2026年3月11日披露了《达刚控股：关于股东减持股份的预披露公告》（公告编号：20 / ：300103证券简称：达刚控股公告编号：2026-38达刚控股集团股份有限公司关于股东减持计划实施完成的公告达刚控股集团股份有限公司（以下简称“公司”）于2026年3月11日披露了《达刚控股：关于股东减持股份的预披露公告》（公告编号：2026
2026-06-25,600080,金花股份,资本运作,募投/补流,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,89.67%、101.57%、92.48%,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,金花企业（集团）股份有限公司关于募集资金投资项目结项的公告,https://static.cninfo.com.cn/finalpage/2026-06-25/1225384937.PDF,1225384937,是,3205,：600080股票简称：ST金花编号：临2026-031金花企业（集团）股份有限公司关于募集资金投资项目结项的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责
2026-06-25,000610,西安旅游,未归类,,未覆盖高价值事项、长文档待精读、数字异常事项、关联交易/复杂交易、低价值固定披露,必须精读,53,PDF正文数字已核验,1.6389％、0.9581％、0.6809％、5%,保留底稿，结合公告原文判断是否进入正式早报。,董秘办,关于西安旅游股份有限公司2026年第四次临时股东会的法律意见书,https://static.cninfo.com.cn/finalpage/2026-06-25/1225386353.PDF,1225386353,是,6029,"代理人共【215】人，代表股份数量为【3,880,178】股，占公司有表决权股份总数的【1.6389％】。其中：1．出席本次股东会现场会议投票具有表决权的股东及股东代理人共【2】人，代表股份数量为【2,268,177】股，占公司有表决权股份总数的【0 / 股东代理人共【2】人，代表股份数量为【2,268,177】股，占公司有表决权股份总数的【0.9581％】。本所律师依据中国证券登记结算有限公司深圳分公司提供的截至本次股东会股权登记日（2026年6月17日）《前N名证券持有人名册》、本次股东会会议登记"
2026-06-24,601958,金钼股份,未归类,,未覆盖高价值事项、长文档待精读、数字异常事项、关联交易/复杂交易、低价值固定披露,必须精读,53,PDF正文数字已核验,72.3588%、3.9294%、76.2881%、99.9666%、0.0253%、0.0082%、99.3512%、0.4903%,保留底稿，结合公告原文判断是否进入正式早报。,董秘办,北京观韬（西安）律师事务所关于金堆城钼业股份有限公司2025年年度股东会的法律意见书,https://static.cninfo.com.cn/finalpage/2026-06-24/1225383732.PDF,1225383732,是,5200,"议的股东及委托代理人共8人，代表公司股份42,334,730,967股，占公司股份总数的72.3588%，均为股权登记日在册股东。本次股东会通过网络系统进行表决的股东共1,019人，代表公司股份126,785,834股，占公司股份总数的3.9294%。 / 系统进行表决的股东共1,019人，代表公司股份126,785,834股，占公司股份总数的3.9294%。参与本次股东会现场表决和网络表决的股东、委托代理人共计1,027人，代表公司股份2,461,516,801股，占公司股份总数的76.2881%。3"
