date,code,company,businessViews,secondaryTags,fallbackFlags,readDecision,score,evidenceLevel,numbers,businessAction,followTarget,title,url,announcementId,hasText,textChars,evidenceSnippet
2026-07-25,600455,博通股份,风险沟通、业绩与分红,监管问询、定期报告,长文档待精读、数字异常事项,必须精读,89,PDF正文数字已核验,"12个月、1日、8日、70%、2,376.47万元、2,276.53万元、99.94万元、6,681.74万元",跟踪监管进展、交易风险、诉讼债务、非标意见和客户风险沟通。,董秘办 / 合规风控 / 控股股东 / 财务负责人,博通股份关于上海证券交易所关于博通股份2025年年度报告的信息披露监管问询函的回复公告,https://static.cninfo.com.cn/finalpage/2026-07-25/1225440753.PDF,1225440753,是,27138,012西安博通资讯股份有限公司关于上海证券交易所关于公司2025年年度报告的信息披露监管问询函的回复公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担相应的法律责任。西安 / 份公告编号：2026-012西安博通资讯股份有限公司关于上海证券交易所关于公司2025年年度报告的信息披露监管问询函的回复公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担
2026-07-25,600455,博通股份,治理关系、风险沟通、业绩与分红,章程治理、监管问询、定期报告,常规底稿,必须精读,87,PDF正文数字已核验,1日、8日、12个月、24日,更新关键联系人，关注治理结构、章程制度和后续资本市场沟通口径。,董秘办 / 证券事务代表 / 财务负责人 / 管理层,博通股份独立董事关于上海证券交易所关于博通股份2025年年度报告的信息披露监管问询函相关问题的独立意见,https://static.cninfo.com.cn/finalpage/2026-07-25/1225441411.PDF,1225441411,是,1505,-1-西安博通资讯股份有限公司独立董事关于上海证券交易所《关于博通股份2025年年度报告的信息披露监管问询函》相关问题的独立意见西安博通资讯股份有限公司（简称“博通股份”、“公司”）于近 / 资讯股份有限公司独立董事关于上海证券交易所《关于博通股份2025年年度报告的信息披露监管问询函》相关问题的独立意见西安博通资讯股份有限公司（简称“博通股份”、“公司”）于近日收到上海证券交易所《关于西安博通资讯股份有限公司2025年年度报告的
2026-07-25,688101,三达膜,资本运作,募投/补流,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,"2,620.14万元、50,000.00万元、6.08万元、24,915.77万元、25,084.23万元、16日、8,347.00万股、18.26元",跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,关于新增募投项目的公告,https://static.cninfo.com.cn/finalpage/2026-07-25/1225440872.PDF,1225440872,是,5800,688101证券简称：三达膜公告编号：2026-039三达膜环境技术股份有限公司关于新增募投项目的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律责任。重要内
2026-07-25,688101,三达膜,资本运作,募投/补流,数字异常事项、关联交易/复杂交易、低价值固定披露,必须精读,77,PDF正文数字已核验,"16日、8,347.00万股、18.26元、人民币152,416.22万元、人民币145,024.66万元、12日、50,000.00万元、24个月",跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,长江证券承销保荐有限公司关于三达膜环境技术股份有限公司新增募投项目的核查意见,https://static.cninfo.com.cn/finalpage/2026-07-25/1225440855.PDF,1225440855,是,5894,1长江证券承销保荐有限公司关于三达膜环境技术股份有限公司新增募投项目的核查意见长江证券承销保荐有限公司（以下简称“长江保荐”或“保荐机构”）作为三达膜环境技术股份有限公司（以下简称“三达膜”或“公司”）首次公开发
2026-07-25,003009,中天火箭,股东服务,权益变动,长文档待精读、数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,"1%、5%、10日、3家、4,941,521股、3%、3,294,348股、2%",跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,陕西中天火箭技术股份有限公司控股股东及其一致行动人股东权益变动触及1%及5%整数倍暨披露简式权益变动报告书的提示性公告,https://static.cninfo.com.cn/finalpage/2026-07-25/1225441562.PDF,1225441562,是,2566,中天火箭公告编号：2026-070陕西中天火箭技术股份有限公司控股股东及其一致行动人股东权益变动触及1%及5%整数倍暨披露简式权益变动报告书的提示性公告陕西电器研究所、国华军民融合产业发展基金（有限合伙）及陕西航天科技集团有限公司保证向本公司提 / 09证券简称：中天火箭公告编号：2026-070陕西中天火箭技术股份有限公司控股股东及其一致行动人股东权益变动触及1%及5%整数倍暨披露简式权益变动报告书的提示性公告陕西电器研究所、国华军民融合产业发展基金（有限合伙）及陕西航天科技集团有限公司
2026-07-25,003009,中天火箭,股东服务,权益变动,长文档待精读、数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,5%、24日、6个月、5000万元、2462417.218683万元、13050万元、70000万元、12个月,跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,陕西中天火箭技术股份有限公司简式权益变动报告书,https://static.cninfo.com.cn/finalpage/2026-07-25/1225441561.PDF,1225441561,是,8636,陕西中天火箭技术股份有限公司简式权益变动报告书上市公司名称：陕西中天火箭技术股份有限公司股票上市地点：深圳证券交易所股票简称：中天火箭股票代码：003009.SZ信息披露义务人1：陕西电器
2026-07-25,000768,中航西飞,治理关系,章程治理,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,5年、1%、5%、24日,更新关键联系人，关注治理结构、章程制度和后续资本市场沟通口径。,董秘办 / 证券事务代表 / 财务负责人 / 管理层,独立董事候选人声明与承诺（田庆锋）,https://static.cninfo.com.cn/finalpage/2026-07-25/1225441339.PDF,1225441339,是,4042,000768证券简称：中航西飞公告编号：2026-033中航西安飞机工业集团股份有限公司独立董事候选人声明与承诺声明人田庆锋作为中航西安飞机工业集团股份有限公司第九届董事会独立董事候选人，已充分了解并同意由提名人中航西安飞机工业集团股份有限公司
2026-07-25,000768,中航西飞,治理关系,章程治理,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,5年、1%、5%、24日,更新关键联系人，关注治理结构、章程制度和后续资本市场沟通口径。,董秘办 / 证券事务代表 / 财务负责人 / 管理层,独立董事提名人声明与承诺（田庆锋）,https://static.cninfo.com.cn/finalpage/2026-07-25/1225441338.PDF,1225441338,是,3954,000768证券简称：中航西飞公告编号：2026-032中航西安飞机工业集团股份有限公司独立董事提名人声明与承诺提名人中航西安飞机工业集团股份有限公司董事会现就提名田庆锋为中航西安飞机工业集团股份有限公司第九届董事会独立董事候选人发表公开声明。
2026-07-25,000768,中航西飞,风险沟通,债务违约,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,21日、24日、11名、25日、5%,跟踪监管进展、交易风险、诉讼债务、非标意见和客户风险沟通。,董秘办 / 合规风控 / 控股股东 / 财务负责人,第九届董事会第二十次会议决议公告,https://static.cninfo.com.cn/finalpage/2026-07-25/1225441336.PDF,1225441336,是,1471,关立案侦查或涉嫌违法违规被中国证监会立案稽查的情形；不存在被中国证监会在证券期货市场违法失信信息公开查询平台公示或者被人民法院纳入失信被执行人名单的情形；符合有关法律、行政法规、部门规章、规范性文件、《深圳证券交易所股票上市规则》《深圳证券
2026-07-25,600984,建设机械,风险沟通,异常波动,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,"22日、23日、24日、20%、44,575,498.41元、744,790,029.63元、988,440,198.32元、2,196,921,828.28元",跟踪监管进展、交易风险、诉讼债务、非标意见和客户风险沟通。,董秘办 / 合规风控 / 控股股东 / 财务负责人,建设机械股票交易异常波动公告,https://static.cninfo.com.cn/finalpage/2026-07-25/1225440703.PDF,1225440703,是,1873,600984证券简称：建设机械公告编号：2026-036陕西建设机械股份有限公司股票交易异常波动公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。重要内容提示：●
