date,code,company,businessViews,secondaryTags,fallbackFlags,readDecision,score,evidenceLevel,numbers,businessAction,followTarget,title,url,announcementId,hasText,textChars,evidenceSnippet
2026-07-01,920599,同力股份,资金与财务、业绩与分红,关联资金、分红/权益分派,数字异常事项、关联交易/复杂交易,必须精读,100,PDF正文数字已核验,200%、1.08%、2.16%、12.1000%、0.2616%、9.9937%、1日,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,回购进展情况公告,https://static.cninfo.com.cn/finalpage/2026-07-01/1225404158.PDF,1225404158,是,1942,"案，并同意提交公司第六届董事会第八次会议审议；同意3票，反对0票，弃权0票。该议案不涉及关联交易事项，无需回避表决。公司2026年6月1日召开第六届董事会第八次会议，审议通过了该议案，同意9票，反对0票，弃权0票。该议案不涉及关联交易事项，无需 / 公司二级市场股票价格、公司财务状况和经营状况确定。自股东会决议至回购完成期间，如公司存在权益分派等事项，将自权益分派实施之日起，及时调整回购价格。(五)回购数量、资金总额及资金来源本次拟回购股份数量不少于5,000,000股，不超过10,000"
2026-07-01,603139,康惠股份,资金与财务、经营与产业,关联资金、重大合同,数字异常事项、关联交易/复杂交易,必须精读,100,PDF正文数字已核验,"50,599,242.18元、29,533,852.18元、21,065,390元、12个月、30日、10,000万元、31日、100%",跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,康惠股份关于全资子公司项目中标暨关联交易的公告,https://static.cninfo.com.cn/finalpage/2026-07-01/1225400737.PDF,1225400737,是,6688,简称：康惠股份公告编号：2026-057陕西康惠制药股份有限公司关于全资子公司项目中标暨关联交易的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。重要内容提示： / 9证券简称：康惠股份公告编号：2026-057陕西康惠制药股份有限公司关于全资子公司项目中标暨关联交易的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。重要
2026-07-01,300581,晨曦航空,资本运作、资金与财务,募投/补流、现金管理,数字异常事项、关联交易/复杂交易,必须精读,100,PDF正文数字已核验,0.4000%、8600%、1.0500%、1.9394%、1.9362%、0.6000%、2.5301%、0.5900%,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,西安晨曦航空科技股份有限公司关于使用闲置募集资金进行现金管理的进展公告,https://static.cninfo.com.cn/finalpage/2026-07-01/1225402399.PDF,1225402399,是,2381,81证券简称：晨曦航空公告编号：2026-037西安晨曦航空科技股份有限公司关于使用闲置募集资金进行现金管理的进展公告本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。西安晨曦航空科技股份有限公司（以 / ：晨曦航空公告编号：2026-037西安晨曦航空科技股份有限公司关于使用闲置募集资金进行现金管理的进展公告本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。西安晨曦航空科技股份有限公司（以下简称“公司
2026-07-01,301589,诺瓦星云,激励与员工,股权激励、授予/归属、作废/回购注销,数字异常事项、关联交易/复杂交易,必须精读,93,PDF正文数字已核验,91.03%、8.97%,跟踪授予、归属、行权、员工账户、行权资金和股份支付费用。,董秘办 / 人力资源 / 财务负责人 / 激励对象服务团队,关于作废部分已授予尚未归属的限制性股票的公告,https://static.cninfo.com.cn/finalpage/2026-07-01/1225403337.PDF,1225403337,是,3047,"瓦星云公告编号：2026-038西安诺瓦星云科技股份有限公司关于作废部分已授予尚未归属的限制性股票的公告重要内容提示：1、限制性股票作废类型：第二类限制性股票；2、限制性股票作废数量（调整后）：70,281股。西安诺瓦星云科技股份有限公司（以下简 / 9证券简称：诺瓦星云公告编号：2026-038西安诺瓦星云科技股份有限公司关于作废部分已授予尚未归属的限制性股票的公告重要内容提示：1、限制性股票作废类型：第二类限制性股票；2、限制性股票作废数量（调整后）：70,281股。西安诺瓦星云科技"
2026-07-01,301589,诺瓦星云,激励与员工,股权激励、授予/归属、作废/回购注销,长文档待精读、数字异常事项、关联交易/复杂交易、低价值固定披露,必须精读,93,PDF正文数字已核验,26.94%、18.13%、41.05%、28.70%、58.68%、42.81%、100%、75%,跟踪授予、归属、行权、员工账户、行权资金和股份支付费用。,董秘办 / 人力资源 / 财务负责人 / 激励对象服务团队,北京市中伦（深圳）律师事务所关于西安诺瓦星云科技股份有限公司2025年限制性股票激励计划首次授予部分第一个归属期归属条件成就及部分限制性股票作废事项的法律意见书,https://static.cninfo.com.cn/finalpage/2026-07-01/1225403336.PDF,1225403336,是,6141,北京市中伦（深圳）律师事务所关于西安诺瓦星云科技股份有限公司2025年限制性股票激励计划首次授予部分第一个归属期归属条件成就及部分限制性股票作废事项的法律意见书二〇二六年七月1北京市中伦（深圳）律师事务所关于西安诺瓦星云科技股份 / 市中伦（深圳）律师事务所关于西安诺瓦星云科技股份有限公司2025年限制性股票激励计划首次授予部分第一个归属期归属条件成就及部分限制性股票作废事项的法律意见书二〇二六年七月1北京市中伦（深圳）律师事务所关于西安诺瓦星云科技股份有限公司2025
2026-07-01,301589,诺瓦星云,激励与员工,股权激励、授予/归属,数字异常事项、关联交易/复杂交易,必须精读,85,PDF正文数字已核验,0.63%、1.84%、1.75%、95.21%、0.09%、4.79%、40%、20%,跟踪授予、归属、行权、员工账户、行权资金和股份支付费用。,董秘办 / 人力资源 / 财务负责人 / 激励对象服务团队,关于2025年限制性股票激励计划首次授予部分第一个归属期符合归属条件的公告,https://static.cninfo.com.cn/finalpage/2026-07-01/1225403334.PDF,1225403334,是,11047,"9证券简称：诺瓦星云公告编号：2026-039西安诺瓦星云科技股份有限公司关于2025年限制性股票激励计划首次授予部分第一个归属期符合归属条件的公告重要内容提示：1、限制性股票拟归属数量：首次授予部分第一个归属期拟归属583,138股，占目前公司 / 告编号：2026-039西安诺瓦星云科技股份有限公司关于2025年限制性股票激励计划首次授予部分第一个归属期符合归属条件的公告重要内容提示：1、限制性股票拟归属数量：首次授予部分第一个归属期拟归属583,138股，占目前公司总股本的0.63"
2026-07-01,301517,陕西华达,治理关系,董监高变动、章程治理,数字异常事项、关联交易/复杂交易,必须精读,85,PDF正文数字已核验,0.1851%、5%,更新关键联系人，关注治理结构、章程制度和后续资本市场沟通口径。,董秘办 / 证券事务代表 / 财务负责人 / 管理层,关于董事长辞职及补选非独立董事的公告,https://static.cninfo.com.cn/finalpage/2026-07-01/1225402919.PDF,1225402919,是,1878,码：301517证券简称：陕西华达公告编号：2026-022陕西华达科技股份有限公司关于董事长辞职及补选非独立董事的公告一、关于公司董事长辞职的情况陕西华达科技股份有限公司（以下简称“公司”）董事会于近日收到范军卫先生的书面辞职报告。因年龄原 / 01517证券简称：陕西华达公告编号：2026-022陕西华达科技股份有限公司关于董事长辞职及补选非独立董事的公告一、关于公司董事长辞职的情况陕西华达科技股份有限公司（以下简称“公司”）董事会于近日收到范军卫先生的书面辞职报告。因年龄原因，
2026-07-02,688281,华秦科技,资金与财务,关联资金,关联交易/复杂交易,必须精读,77,PDF正文数字已核验,3.75%、3%、3.5%、2.5%、2%、2日,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,关于转让控股子公司部分股权暨关联交易进展的公告,https://static.cninfo.com.cn/finalpage/2026-07-02/1225402536.PDF,1225402536,是,1769,秦科技公告编号：2026-033陕西华秦科技实业股份有限公司关于转让控股子公司部分股权暨关联交易进展的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律责任。一、转
2026-07-01,600707,彩虹股份,风险沟通,异常波动,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,20%、62.14%、57.14%、8.84%、10.67%、5.90%、25.41%、69.82%,跟踪监管进展、交易风险、诉讼债务、非标意见和客户风险沟通。,董秘办 / 合规风控 / 控股股东 / 财务负责人,彩虹股份股票交易异常波动暨风险提示公告,https://static.cninfo.com.cn/finalpage/2026-07-01/1225400847.PDF,1225400847,是,2469,600707证券简称：彩虹股份编号：临2026-032号彩虹显示器件股份有限公司股票交易异常波动暨风险提示公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。重要内
2026-07-01,301171,易点天下,资金与财务,关联资金,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,35%、25.1%、9.9%、1日,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,关于全资孙公司出售参股企业股权暨关联交易的进展公告,https://static.cninfo.com.cn/finalpage/2026-07-01/1225403938.PDF,1225403938,是,1271,下公告编号：2026-060易点天下网络科技股份有限公司关于全资孙公司出售参股企业股权暨关联交易的进展公告本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。一、本次关联交易概述易点天下网络科技股份有限
