date,code,company,businessViews,secondaryTags,fallbackFlags,readDecision,score,evidenceLevel,numbers,businessAction,followTarget,title,url,announcementId,hasText,textChars,evidenceSnippet
2026-06-03,301171,易点天下,资本运作、治理关系,分拆/上市、章程治理,长文档待精读、数字异常事项、关联交易/复杂交易,必须精读,100,PDF正文数字已核验,3名、1%、5%、12个月、1％,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,独立董事工作制度（草案）（H股发行并上市后适用）,https://static.cninfo.com.cn/finalpage/2026-06-03/1225345668.PDF,1225345668,是,7976,易点天下网络科技股份有限公司独立董事工作制度（草案）（H股发行并上市后适用）第一章总则第一条为进一步完善易点天下网络科技股份有限公司（以下简称“公司”）的法人治理，改善公司董事会结构，保护中小股东及利益相关 / 易点天下网络科技股份有限公司独立董事工作制度（草案）（H股发行并上市后适用）第一章总则第一条为进一步完善易点天下网络科技股份有限公司（以下简称“公司”）的法人治理，改善公司董事会结构，保护中小股东及利益相关者的利益，
2026-06-03,301171,易点天下,资本运作、治理关系,分拆/上市、章程治理,长文档待精读、数字异常事项、关联交易/复杂交易,必须精读,100,PDF正文数字已核验,10%、5%,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,股东会议事规则（草案）（H股发行并上市后适用）,https://static.cninfo.com.cn/finalpage/2026-06-03/1225345663.PDF,1225345663,是,11007,易点天下网络科技股份有限公司股东会议事规则（草案）（H股发行并上市后适用）第一章总则第一条为规范易点天下网络科技股份有限公司（以下简称“公司”）的议事方式和决策程序，保证股东会依法行使职权，根据《中华人民 / 易点天下网络科技股份有限公司股东会议事规则（草案）（H股发行并上市后适用）第一章总则第一条为规范易点天下网络科技股份有限公司（以下简称“公司”）的议事方式和决策程序，保证股东会依法行使职权，根据《中华人民共和国公司
2026-06-03,301171,易点天下,资本运作、治理关系,分拆/上市、章程治理,长文档待精读、数字异常事项,必须精读,89,PDF正文数字已核验,25%、5%,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,公司章程（草案）（H股发行并上市后适用）,https://static.cninfo.com.cn/finalpage/2026-06-03/1225345666.PDF,1225345666,是,41363,易点天下网络科技股份有限公司章程（草案）（H股发行并上市后适用）目录第一章总则第二章经营宗旨和范围第三章股份第一节股份发行第二节股份增减和回购第三节股份转让第四章股东和股东会第一节股东第二节控股 / 易点天下网络科技股份有限公司章程（草案）（H股发行并上市后适用）目录第一章总则第二章经营宗旨和范围第三章股份第一节股份发行第二节股份增减和回购第三节股份转让第四章股东和股东会第一节股东第二节控股股东和实际
2026-06-02,688102,斯瑞新材,激励与员工,股权激励、授予/归属,数字异常事项、关联交易/复杂交易,必须精读,85,PDF正文数字已核验,3.08%、0.29%、50%、0.33%、0.01%,跟踪授予、归属、行权、员工账户、行权资金和股份支付费用。,董秘办 / 人力资源 / 财务负责人 / 激励对象服务团队,关于向激励对象首次授予股票期权并授予限制性股票的公告,https://static.cninfo.com.cn/finalpage/2026-06-02/1225344602.PDF,1225344602,是,8948,公告编号：2026-037陕西斯瑞新材料股份有限公司关于向激励对象首次授予股票期权并授予限制性股票的公告本公司董事会及全体董事保证公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律责任。重要内容提示 / 简称：斯瑞新材公告编号：2026-037陕西斯瑞新材料股份有限公司关于向激励对象首次授予股票期权并授予限制性股票的公告本公司董事会及全体董事保证公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律责
2026-06-03,603139,康惠股份,经营与产业,对外投资,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,"65%、35%、14,000万元、100%、44.36%、42.68%、9100万元、4900万元",跟踪产业扩张、重大合同、对外投资、子公司变化和经营现金流影响。,董秘办 / 业务负责人 / 财务负责人,康惠股份关于对外投资设立控股子公司的公告,https://static.cninfo.com.cn/finalpage/2026-06-03/1225345300.PDF,1225345300,是,4414,码：603139证券简称：康惠股份公告编号：2026-041陕西康惠制药股份有限公司关于对外投资设立控股子公司的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。 / 603139证券简称：康惠股份公告编号：2026-041陕西康惠制药股份有限公司关于对外投资设立控股子公司的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。重要
2026-06-03,301171,易点天下,资本运作,分拆/上市,长文档待精读、数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,5％、10%、30%、5%、100%,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,关联（连）交易管理制度（草案）（H股发行并上市后适用）,https://static.cninfo.com.cn/finalpage/2026-06-03/1225345669.PDF,1225345669,是,12411,易点天下网络科技股份有限公司关联（连）交易管理制度（草案）（H股发行并上市后适用）第一章总则第一条为进一步规范易点天下网络科技股份有限公司（以下简称“公司”）及其附属公司与公司的关连人士之间的关联（连）交易决策程 / 易点天下网络科技股份有限公司关联（连）交易管理制度（草案）（H股发行并上市后适用）第一章总则第一条为进一步规范易点天下网络科技股份有限公司（以下简称“公司”）及其附属公司与公司的关连人士之间的关联（连）交易决策程序，明确关
2026-06-02,600302,标准股份,风险沟通,异常波动,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,12%、27.77%、5%,跟踪监管进展、交易风险、诉讼债务、非标意见和客户风险沟通。,董秘办 / 合规风控 / 控股股东 / 财务负责人,标准股份股票交易异常波动公告,https://static.cninfo.com.cn/finalpage/2026-06-02/1225343149.PDF,1225343149,是,2572,600302证券简称：ST标准公告编号：2026-027西安标准工业股份有限公司股票交易异常波动公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。重要内容提示：
2026-06-03,688150,莱特光电,业绩与分红,分红/权益分派,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,0.12元、20%、50%、10%,跟踪业绩压力、分红实施、投资者沟通和市值管理叙事。,董秘办 / 投资者关系 / 财务负责人,陕西莱特光电材料股份有限公司2025年年度权益分派实施公告,https://static.cninfo.com.cn/finalpage/2026-06-03/1225346385.PDF,1225346385,是,3478,0证券简称：莱特光电公告编号：2026-031陕西莱特光电材料股份有限公司2025年年度权益分派实施公告本公司董事会及全体董事保证公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律责任。重要内容提
2026-06-02,688150,莱特光电,资本运作,可转债,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,0%、10%、20%,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,陕西莱特光电材料股份有限公司关于公司向不特定对象发行可转换公司债券摊薄即期回报、采取填补措施及相关主体承诺（修订稿）的公告,https://static.cninfo.com.cn/finalpage/2026-06-02/1225344164.PDF,1225344164,是,8357,：莱特光电公告编号：2026-029陕西莱特光电材料股份有限公司关于公司向不特定对象发行可转换公司债券摊薄即期回报、采取填补措施及相关主体承诺（修订稿）的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的
2026-06-03,301306,西测测试,资本运作,募投/补流,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,"81.42%、100.00%、66.85%、96.98%、93.20%、37,061.11万元、21,328.44万元、15,732.67万元",跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,关于使用自筹资金对部分募投项目追加投资的公告,https://static.cninfo.com.cn/finalpage/2026-06-03/1225346933.PDF,1225346933,是,3060,称：西测测试公告编号：2026-026西安西测测试技术股份有限公司关于使用自筹资金对部分募投项目追加投资的公告西安西测测试技术股份有限公司（以下简称“公司”）于2026年6月2日召开第三届董事会第六次会议，审议通过了《关于使用自筹资金对部分
2026-06-03,601958,金钼股份,资金与财务,关联资金,长文档待精读、数字异常事项、关联交易/复杂交易、低价值固定披露,必须精读,77,PDF正文数字已核验,1.94%、5.40%、5.77%、24%、3.05%、43.3%,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,金钼股份2025年年度股东会会议材料,https://static.cninfo.com.cn/finalpage/2026-06-03/1225345193.PDF,1225345193,是,14833,公司2025年度利润分配方案》的议案........19（五）关于《公司2026年度日常关联交易计划》的议案......20（六）关于聘请公司2026年度财务及内部控制审计机构的议案...............................
2026-06-03,301306,西测测试,治理关系,董监高变动、董秘/证代,数字异常事项、关联交易/复杂交易,必须精读,75,PDF正文数字已核验,5%,更新关键联系人，关注治理结构、章程制度和后续资本市场沟通口径。,董秘办 / 证券事务代表 / 财务负责人 / 管理层,关于聘任副总经理、董事会秘书的公告,https://static.cninfo.com.cn/finalpage/2026-06-03/1225346934.PDF,1225346934,是,1934,306证券简称：西测测试公告编号：2026-027西安西测测试技术股份有限公司关于聘任副总经理、董事会秘书的公告西安西测测试技术股份有限公司（以下简称“公司”）于2026年6月2日召开第三届董事会第六次会议，审议通过了《关于聘任公司副总经理的 / 301306证券简称：西测测试公告编号：2026-027西安西测测试技术股份有限公司关于聘任副总经理、董事会秘书的公告西安西测测试技术股份有限公司（以下简称“公司”）于2026年6月2日召开第三届董事会第六次会议，审议通过了《关于聘任公司副
