date,code,company,businessViews,secondaryTags,fallbackFlags,readDecision,score,evidenceLevel,numbers,businessAction,followTarget,title,url,announcementId,hasText,textChars,evidenceSnippet
2026-07-08,920599,同力股份,资金与财务、业绩与分红,关联资金、分红/权益分派,数字异常事项、关联交易/复杂交易,必须精读,100,PDF正文数字已核验,1%、200%、1.08%、2.16%、52.7000%、1.1394%、45.0033%、8日,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,回购公司股份比例达到总股本1%暨回购进展情况公告,https://static.cninfo.com.cn/finalpage/2026-07-08/1225415841.PDF,1225415841,是,1966,"案，并同意提交公司第六届董事会第八次会议审议；同意3票，反对0票，弃权0票。该议案不涉及关联交易事项，无需回避表决。公司2026年6月1日召开第六届董事会第八次会议，审议通过了该议案，同意9票，反对0票，弃权0票。该议案不涉及关联交易事项，无需 / 公司二级市场股票价格、公司财务状况和经营状况确定。自股东会决议至回购完成期间，如公司存在权益分派等事项，将自权益分派实施之日起，及时调整回购价格。(五)回购数量、资金总额及资金来源本次拟回购股份数量不少于5,000,000股，不超过10,000"
2026-07-08,601369,陕鼓动力,股东服务、激励与员工,限售解禁、股权激励、授予/归属,数字异常事项,必须精读,97,PDF正文数字已核验,0.86%、36个月、9.5%、90%、85%、13.34%、178.69%、99.75%,跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,西安陕鼓动力股份有限公司关于2021年限制性股票激励计划首次授予部分第三个解除限售期解除限售条件成就的公告,https://static.cninfo.com.cn/finalpage/2026-07-08/1225413885.PDF,1225413885,是,6177,026-031西安陕鼓动力股份有限公司关于2021年限制性股票激励计划首次授予部分第三个解除限售期解除限售条件成就的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责 / 69证券简称：陕鼓动力公告编号：临2026-031西安陕鼓动力股份有限公司关于2021年限制性股票激励计划首次授予部分第三个解除限售期解除限售条件成就的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容
2026-07-09,688719,爱科赛博,风险沟通、业绩与分红,监管问询、定期报告,长文档待精读、数字异常事项,必须精读,89,PDF正文数字已核验,3.48%、166.06%,跟踪监管进展、交易风险、诉讼债务、非标意见和客户风险沟通。,董秘办 / 合规风控 / 控股股东 / 财务负责人,西安爱科赛博电气股份有限公司关于2025年年度报告信息披露监管问询函的回复公告,https://static.cninfo.com.cn/finalpage/2026-07-09/1225414804.PDF,1225414804,是,37246,公告编号：2026-032西安爱科赛博电气股份有限公司关于2025年年度报告信息披露监管问询函的回复公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律责任。西安爱 / 9证券简称：爱科赛博公告编号：2026-032西安爱科赛博电气股份有限公司关于2025年年度报告信息披露监管问询函的回复公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性依法承
2026-07-09,688719,爱科赛博,风险沟通、业绩与分红,监管问询、定期报告,长文档待精读、数字异常事项、低价值固定披露,必须精读,89,PDF正文数字已核验,3.48%、166.06%,跟踪监管进展、交易风险、诉讼债务、非标意见和客户风险沟通。,董秘办 / 合规风控 / 控股股东 / 财务负责人,长江证券承销保荐有限公司关于西安爱科赛博电气股份有限公司2025年年度报告的信息披露监管问询函的核查意见,https://static.cninfo.com.cn/finalpage/2026-07-09/1225414809.PDF,1225414809,是,32328,长江证券承销保荐有限公司关于西安爱科赛博电气股份有限公司2025年年度报告的信息披露监管问询函的核查意见上海证券交易所：西安爱科赛博电气股份有限公司（以下简称“公司”或“爱科赛博”）于2026年6月2日收到贵所下发的《关于西安爱科赛博电气股份 / 1长江证券承销保荐有限公司关于西安爱科赛博电气股份有限公司2025年年度报告的信息披露监管问询函的核查意见上海证券交易所：西安爱科赛博电气股份有限公司（以下简称“公司”或“爱科赛博”）于2026年6月2日收到贵所下发的《关于
2026-07-08,003009,中天火箭,股东服务,权益变动,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,"5%、1%、6日、448,400股、849,800股、150,000股、1,448,200股、9日",跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,陕西中天火箭技术股份有限公司关于持股5%以上股东及其一致行动人持股比例变动触及1%整数倍的公告,https://static.cninfo.com.cn/finalpage/2026-07-08/1225413731.PDF,1225413731,是,2133,公告编号：2026-067陕西中天火箭技术股份有限公司关于持股5%以上股东及其一致行动人持股比例变动触及1%整数倍的公告陕西电器研究所、国华军民融合产业发展基金（有限合伙）及陕西航天科技集团有限公司保证向本公司提供的信息内容真实、准确、完整，没 / ：中天火箭公告编号：2026-067陕西中天火箭技术股份有限公司关于持股5%以上股东及其一致行动人持股比例变动触及1%整数倍的公告陕西电器研究所、国华军民融合产业发展基金（有限合伙）及陕西航天科技集团有限公司保证向本公司提供的信息内容真实、准确
2026-07-09,603139,康惠股份,资金与财务,关联资金,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,100%、31日、9%、20%,跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,康惠股份2026年第四次临时股东会会议资料,https://static.cninfo.com.cn/finalpage/2026-07-09/1225414634.PDF,1225414634,是,8750,案..................4议案一关于全资子公司中标亿广云数据中心改造项目暨关联交易的议案......42026年第四次临时股东会会议资料1陕西康惠制药股份有限公司2026年第四次临时股东会会议须知为维护全体股东的合法权益，确保股东
2026-07-08,301357,北方长龙,资本运作、资金与财务,募投/补流、关联资金,关联交易/复杂交易,必须精读,71,PDF正文已命中,,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,广发证券股份有限公司关于北方长龙新材料技术股份有限公司2026年半年度定期现场检查报告,https://static.cninfo.com.cn/finalpage/2026-07-08/1225415289.PDF,1225415289,是,3400,计划的执行情况以及内部审计工作中发现的问题等（如适用）√7.内部审计部门是否至少每季度对募集资金的存放与使用情况进行一次审计（如适用）√8.内部审计部门是否在每个会计年度结束前二个月内向审计委员会提交次一年度内部审计工作计划（如适用）√9.内部 / 易网站刊载√（四）保护公司利益不受侵害长效机制的建立和执行情况现场检查手段：核查公司有关关联交易、对外担保方面的制度的建立与执行情况；访谈了解公司发生的关联交易情况、对外担保和对外财务资助的情况等；查阅公司章程、关联交易管理制度等相关制度文件；
2026-07-08,601369,陕鼓动力,治理关系,董监高变动,数字异常事项、关联交易/复杂交易,必须精读,67,PDF正文数字已核验,5%,更新关键联系人，关注治理结构、章程制度和后续资本市场沟通口径。,董秘办 / 证券事务代表 / 财务负责人 / 管理层,西安陕鼓动力股份有限公司关于聘任高级管理人员的公告,https://static.cninfo.com.cn/finalpage/2026-07-08/1225413891.PDF,1225413891,是,831,01369证券简称：陕鼓动力公告编号：临2026-029西安陕鼓动力股份有限公司关于聘任高级管理人员的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。西安陕鼓动力股 / ：601369证券简称：陕鼓动力公告编号：临2026-029西安陕鼓动力股份有限公司关于聘任高级管理人员的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。西
2026-07-09,600707,彩虹股份,未归类,,未覆盖高价值事项、数字异常事项,必须精读,57,PDF正文数字已核验,50%、75.66%、78.76%、86.70%、90.15%、30%,保留底稿，结合公告原文判断是否进入正式早报。,董秘办,彩虹股份2026年半年度业绩预减公告,https://static.cninfo.com.cn/finalpage/2026-07-09/1225414704.PDF,1225414704,是,1082,承担法律责任。重要内容提示：●本期业绩预告适用情形：实现盈利，且净利润与上年同期相比下降50%以上。●彩虹显示器件股份有限公司（以下简称“本公司”）预计2026年半年度实现归属于母公司所有者的净利润为0.96亿元到1.10亿元；归属于母公司所 / 为0.96亿元到1.10亿元，与上年同期相比，将减少3.42亿元到3.56亿元，同比减少75.66%到78.76%。预计2026年半年度实现归属于母公司所有者的扣除非经常性损益后的净利润为0.40亿元到0.54亿元，与上年同期相比，将减少3.52亿
2026-07-08,688314,康拓医疗,激励与员工,股权激励、授予/归属,数字异常事项,建议精读,73,PDF正文数字已核验,"389,100股、30%、25%、100%、0.48%",跟踪授予、归属、行权、员工账户、行权资金和股份支付费用。,董秘办 / 人力资源 / 财务负责人 / 激励对象服务团队,西安康拓医疗技术股份有限公司关于2025年限制性股票激励计划首次授予部分第一个归属期归属结果暨股票上市的公告,https://static.cninfo.com.cn/finalpage/2026-07-08/1225413570.PDF,1225413570,是,3951,4证券简称：康拓医疗公告编号：2026-032西安康拓医疗技术股份有限公司关于2025年限制性股票激励计划首次授予部分第一个归属期归属结果暨股票上市的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的 / 告编号：2026-032西安康拓医疗技术股份有限公司关于2025年限制性股票激励计划首次授予部分第一个归属期归属结果暨股票上市的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和
