date,code,company,businessViews,secondaryTags,fallbackFlags,readDecision,score,evidenceLevel,numbers,businessAction,followTarget,title,url,announcementId,hasText,textChars,evidenceSnippet
2026-07-11,601369,陕鼓动力,资本运作、资金与财务,并购重组、关联资金,数字异常事项、关联交易/复杂交易,必须精读,100,PDF正文数字已核验,36.06%、10.00%、6.06%,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,西安陕鼓动力股份有限公司关于发行股份购买资产暨关联交易事项的一般风险提示暨公司股票复牌的提示性公告,https://static.cninfo.com.cn/finalpage/2026-07-11/1225420081.PDF,1225420081,是,1532,公司：陕鼓动力代码：601369公告：西安陕鼓动力股份有限公司关于发行股份购买资产暨关联交易事项的一般风险提示暨公司股票复牌的提示性公告公告ID：1225420081来源：https://static.cninfo.com.cn/ / 公司：陕鼓动力代码：601369公告：西安陕鼓动力股份有限公司关于发行股份购买资产暨关联交易事项的一般风险提示暨公司股票复牌的提示性公告公告ID：1225420081来源：https://static.cninfo.com.cn/final
2026-07-11,601369,陕鼓动力,资本运作、资金与财务,并购重组、关联资金,长文档待精读、数字异常事项、关联交易/复杂交易,必须精读,91,PDF正文数字已核验,36.06%,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,西安陕鼓动力股份有限公司发行股份购买资产暨关联交易预案（摘要）,https://static.cninfo.com.cn/finalpage/2026-07-11/1225420102.PDF,1225420102,是,36791,公司：陕鼓动力代码：601369公告：西安陕鼓动力股份有限公司发行股份购买资产暨关联交易预案（摘要）公告ID：1225420102来源：https://static.cninfo.com.cn/finalpage/2026-0 / 公司：陕鼓动力代码：601369公告：西安陕鼓动力股份有限公司发行股份购买资产暨关联交易预案（摘要）公告ID：1225420102来源：https://static.cninfo.com.cn/finalpage/2026-07-11/
2026-07-11,601369,陕鼓动力,资本运作、资金与财务,并购重组、关联资金,数字异常事项、关联交易/复杂交易,必须精读,91,PDF正文数字已核验,36.06%,跟踪审批节点、交易作价、资金用途、募投变化和投行协同机会。,董秘办 / 财务负责人 / 投融资负责人,西安陕鼓动力股份有限公司董事会关于本次交易构成关联交易但预计不构成重大资产重组且不构成重组上市的说明,https://static.cninfo.com.cn/finalpage/2026-07-11/1225420065.PDF,1225420065,是,1015,码：601369公告：西安陕鼓动力股份有限公司董事会关于本次交易构成关联交易但预计不构成重大资产重组且不构成重组上市的说明公告ID：1225420065来源：https://static.cninfo.com.cn/finalpage/2026 / 1369公告：西安陕鼓动力股份有限公司董事会关于本次交易构成关联交易但预计不构成重大资产重组且不构成重组上市的说明公告ID：1225420065来源：https://static.cninfo.com.cn/finalpage/2026-0
2026-07-11,000812,陕西金叶,资金与财务,授信/贷款、担保,数字异常事项、关联交易/复杂交易,必须精读,85,PDF正文数字已核验,"25,000万元、12,000万元、180,798.72万元、116.49%、12个月、116,783.74万元、75.25%",跟踪现金管理、融资安排、担保敞口、授信和资金沉淀机会。,财务负责人 / 资金部 / 董秘办,关于公司向银行等金融机构申请综合授信敞口额度及担保事项的进展公告,https://static.cninfo.com.cn/finalpage/2026-07-11/1225418622.PDF,1225418622,是,2631,公司：陕西金叶代码：000812公告：关于公司向银行等金融机构申请综合授信敞口额度及担保事项的进展公告公告ID：1225418622来源：https://static.cninfo.com.cn/finalpage/202 / 公司：陕西金叶代码：000812公告：关于公司向银行等金融机构申请综合授信敞口额度及担保事项的进展公告公告ID：1225418622来源：https://static.cninfo.com.cn/finalpage/2026-07-11
2026-07-11,688101,三达膜,股东服务,权益变动,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,5%、1%、21.81%、21.00%,跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,关于持股5%以上股东权益变动触及1%刻度的提示性公告,https://static.cninfo.com.cn/finalpage/2026-07-11/1225419724.PDF,1225419724,是,1589,公司：三达膜代码：688101公告：关于持股5%以上股东权益变动触及1%刻度的提示性公告公告ID：1225419724来源：https://static.cninfo.com.cn/finalpage/2026-
2026-07-10,920576,天力复合,股东服务,减持,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,44.27%、0.56%、0.24%、0.19%、0.18%、0.15%、1%、0.14%,跟踪开户、减持路径、质押风险、股东资金安排和财富管理触达。,控股股东 / 5%以上股东 / 董秘办,股东拟减持股份的预披露公告,https://static.cninfo.com.cn/finalpage/2026-07-10/1225418462.PDF,1225418462,是,2186,公司：天力复合代码：920576公告：股东拟减持股份的预披露公告公告ID：1225418462来源：https://static.cninfo.com.cn/finalpage/2026-07-1
2026-07-13,002267,陕天然气,治理关系,章程治理,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,1%、5%,更新关键联系人，关注治理结构、章程制度和后续资本市场沟通口径。,董秘办 / 证券事务代表 / 财务负责人 / 管理层,独立董事候选人声明与承诺（徐焕章）,https://static.cninfo.com.cn/finalpage/2026-07-13/1225420555.PDF,1225420555,是,3302,公司：陕天然气代码：002267公告：独立董事候选人声明与承诺（徐焕章）公告ID：1225420555来源：https://static.cninfo.com.cn/finalpage/2026
2026-07-13,002267,陕天然气,治理关系,章程治理,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,1%、5%,更新关键联系人，关注治理结构、章程制度和后续资本市场沟通口径。,董秘办 / 证券事务代表 / 财务负责人 / 管理层,独立董事候选人声明与承诺（李秉祥）,https://static.cninfo.com.cn/finalpage/2026-07-13/1225420551.PDF,1225420551,是,3302,公司：陕天然气代码：002267公告：独立董事候选人声明与承诺（李秉祥）公告ID：1225420551来源：https://static.cninfo.com.cn/finalpage/2026
2026-07-13,002267,陕天然气,治理关系,章程治理,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,1%、5%,更新关键联系人，关注治理结构、章程制度和后续资本市场沟通口径。,董秘办 / 证券事务代表 / 财务负责人 / 管理层,独立董事候选人声明与承诺（杜民）,https://static.cninfo.com.cn/finalpage/2026-07-13/1225420557.PDF,1225420557,是,3299,公司：陕天然气代码：002267公告：独立董事候选人声明与承诺（杜民）公告ID：1225420557来源：https://static.cninfo.com.cn/finalpage/2026-
2026-07-13,002267,陕天然气,治理关系,章程治理,数字异常事项、关联交易/复杂交易,必须精读,77,PDF正文数字已核验,1%、5%,更新关键联系人，关注治理结构、章程制度和后续资本市场沟通口径。,董秘办 / 证券事务代表 / 财务负责人 / 管理层,独立董事候选人声明与承诺（杨振宇）,https://static.cninfo.com.cn/finalpage/2026-07-13/1225420552.PDF,1225420552,是,3302,公司：陕天然气代码：002267公告：独立董事候选人声明与承诺（杨振宇）公告ID：1225420552来源：https://static.cninfo.com.cn/finalpage/2026
